t_ms	bot_id	team	code	changed_slots	x	z	yaw_deg	speed	moved	goal_dist	path_len	path_mode
91430	bot-186	bravo	G44rm4422	state	5.18	18.96	78	2.47	0.13	0.38	1	cover
91496	bot-214	bravo	S00r-3320	tick	-0.44	-8.27	9	2.36	1.80	12.48	2	seek
91538	bot-213	bravo	S00m-2320	tick	-0.95	-6.57	14	2.62	1.88	10.43	2	seek
91897	bot-115	alpha	P00r-4320	tick	-10.30	-15.52	189	0.41	0.04		0	
91897	bot-116	alpha	P00m-2100	tick	-17.29	-19.12	248	0.00	0.00		0	
91897	bot-137	alpha	P00r-4310	tick	-11.44	-16.71	60	0.00	0.00		0	
91897	bot-140	alpha	P00r-4310	tick	-13.15	-15.94	5	0.00	0.00		0	
91897	bot-146	alpha	P00r-4310	tick	-13.62	-20.43	326	2.47	1.41	4.04	2	squad
91897	bot-149	alpha	P00r-4310	tick	-12.25	-19.13	333	0.00	0.00		0	
91897	bot-225	bravo	P00r-4410	tick	20.36	21.07	265	2.43	1.53		9	patrol
92144	bot-201	bravo	S00r-2420	tick	-0.12	-3.75	14	1.96	1.54	7.00	2	seek
92278	bot-181	bravo	G44rb3422	tick	-1.45	16.05	273	0.00	1.16		0	
92373	bot-206	bravo	M44mm33E0	tick	-1.84	15.13	263	0.15	0.12		0	
92373	bot-224	alpha	E36r-2219	tick	-11.31	12.90	66	3.38	3.15	1.65	1	flee
92444	bot-186	bravo	G44rm4422	tick	5.55	19.05	275	0.00	0.38		0	
92444	bot-226	alpha	P00r-0410	initial	19.55	12.55	0	0.00			0	
92444	bot-227	bravo	P00m-0420	initial	4.05	12.55	0	0.00			0	
92475	bot-226	alpha	P00r-4410	ammo	19.55	12.55	0	0.00	0.00		0	
92475	bot-227	bravo	C44mm4420	state+tier+score+element+ammo	4.05	12.55	0	0.00	0.00		0	
92540	bot-213	bravo	S00m-2320	tick	-0.06	-4.56	12	1.93	2.20	8.27	2	seek
92540	bot-214	bravo	S00r-3320	tick	0.33	-5.98	7	2.51	2.42	10.10	2	seek
92540	bot-227	bravo	C44mb4422	element+latches	4.05	12.18	21	4.59	0.37	2.60	2	cover
92607	bot-227	bravo	S44mb4424	state+latches	4.05	12.18	21	4.59	0.00	2.60	2	cover
92668	bot-224	alpha	E35r-2219	score	-12.22	12.99	66	3.18	0.92	0.73	1	flee
92668	bot-226	alpha	C00r-4410	state	19.38	12.75	326	2.12	0.26		9	patrol
92668	bot-227	bravo	S44mm4424	element	4.07	12.20	0	0.00	0.02		0	
92736	bot-226	alpha	C00r-4412	latches	19.11	13.04	352	4.05	0.39		9	patrol
92809	bot-224	alpha	E00r-2219	tier+score	-12.50	13.03	66	2.63	0.28	0.45	1	flee
92915	bot-115	alpha	P00r-4320	tick	-10.37	-15.51	340	0.87	0.07		0	
92915	bot-116	alpha	P00m-2100	tick	-17.29	-19.12	248	0.00	0.00		0	
92915	bot-137	alpha	P00r-4310	tick	-11.44	-16.71	60	0.00	0.00		0	
92915	bot-140	alpha	P00r-4310	tick	-13.15	-15.94	5	0.00	0.00		0	
92915	bot-146	alpha	P00r-4310	tick	-15.63	-19.64	268	2.47	2.15	2.00	2	squad
92915	bot-149	alpha	P00r-4310	tick	-12.25	-19.13	333	0.00	0.00		0	
92915	bot-225	bravo	P00r-4410	tick	18.40	20.09	249	2.14	2.19		9	patrol
92978	bot-224	alpha	E00r-2210	latches	-12.63	13.04	66	0.00	0.12		0	
92978	bot-225	bravo	A00r-4410	state	18.40	20.09	249	2.14	0.00		9	patrol
93108	bot-226	alpha	A00r-4410	state+latches	18.97	13.23	355	0.00	0.24		0	
93108	bot-227	bravo	S44mm4420	latches	4.06	12.18	290	1.32	0.01	10.18	3	seek
93173	bot-201	bravo	S00r-2420	tick	0.31	-2.15	17	1.75	1.65	5.35	2	seek
93286	bot-181	bravo	G44rb3422	tick	0.09	16.29	200	0.00	1.56		0	
93382	bot-206	bravo	M44mm33E0	tick	-1.84	15.19	236	0.28	0.06		0	
93446	bot-186	bravo	G44rm4422	tick	5.55	19.05	197	0.00	0.00		0	
93446	bot-226	alpha	F00r-4410	state	18.97	13.23	355	0.00	0.00		0	
93446	bot-227	bravo	S45mm4420	score	3.84	11.70	283	2.22	0.53	10.07	3	seek
93510	bot-186	bravo	G45rm4422	score	5.55	19.05	192	0.00	0.00		0	
93510	bot-224	alpha	H00r-2210	state	-12.54	13.09	66	0.05	0.10		0	
93510	bot-225	bravo	A00r-4310	health	18.41	20.09	175	0.00	0.01		0	
93510	bot-226	alpha	C00r-4410	state	18.97	13.23	355	0.00	0.00		0	
93577	bot-213	bravo	S00m-2320	tick	0.25	-2.94	11	2.20	1.66	6.62	2	seek
93577	bot-214	bravo	S00r-3320	tick	1.12	-4.18	3	1.65	1.96	8.25	2	seek
93577	bot-226	alpha	C00r-4412	latches	18.97	13.23	355	0.00	0.00		0	
93577	bot-227	bravo	S46mm4420	score	3.74	11.52	284	1.58	0.21	10.02	3	seek
93640	bot-186	bravo	G46rm4422	score	5.55	19.05	182	0.00	0.00		0	
93640	bot-225	bravo	E00r-4210	state+health	18.41	20.09	175	0.00	0.00		0	
93750	bot-225	bravo	E00r-4219	latches	18.08	20.37	174	4.42	0.43	5.84	1	flee
93837	bot-181	bravo	G44rm3422	element	0.08	16.27	219	0.26	0.02		0	
93837	bot-186	bravo	G46rb4422	element	5.55	19.05	195	0.00	0.00		0	
93918	bot-115	alpha	P00r-4320	tick	-10.37	-15.54	1	0.31	0.03		0	
93918	bot-116	alpha	P00m-2100	tick	-17.29	-19.12	248	0.00	0.00		0	
93918	bot-137	alpha	P00r-4310	tick	-11.44	-16.71	60	0.00	0.00		0	
93918	bot-140	alpha	P00r-4310	tick	-13.15	-15.94	5	0.00	0.00		0	
93918	bot-146	alpha	P00r-4310	tick	-16.58	-19.16	293	0.70	1.06		0	
93918	bot-149	alpha	P00r-4310	tick	-12.25	-19.13	333	0.00	0.00		0	
93968	bot-181	bravo	G33r-3422	tier+score+element	0.06	16.30	229	1.07	0.03		0	
93968	bot-186	bravo	G45rb4422	score	5.55	19.05	205	0.00	0.00		0	
93968	bot-206	bravo	M33m-33E0	tier+score+element	-1.76	15.23	210	0.77	0.09		0	
93968	bot-226	alpha	P00r-4410	state+latches	18.97	13.23	351	4.09	0.00		1	muzzleRecovery
93968	bot-227	bravo	S45mm4420	score	3.49	10.98	287	2.39	0.59	9.92	3	seek
93968	bot-223	alpha	D00r--000	tick	-2.18	6.55	77	0.00	0.00	5.29	0	
93968	bot-196	bravo	D00m--0A0	tick	-1.64	14.83	247	0.00	0.00	5.95	0	
94123	bot-115	alpha	P00r-4320	initial	-10.95	-15.95	1	0.00	0.71		0	
94123	bot-116	alpha	P00m-2100	initial	-17.31	-19.15	248	0.60	0.03		0	
94123	bot-137	alpha	P00r-4310	initial	-11.44	-16.71	60	0.00	0.00		0	
94123	bot-140	alpha	P00r-4310	initial	-13.15	-15.94	5	0.74	0.00		0	
94123	bot-146	alpha	P00r-4310	initial	-16.58	-19.15	293	0.52	0.01		0	
94123	bot-149	alpha	P00r-4310	initial	-12.25	-19.13	333	0.00	0.00		0	
94123	bot-181	bravo	P00r-3420	initial	0.06	16.30	229	0.00	0.00		0	
94123	bot-186	bravo	P00r-4420	initial	5.55	19.05	205	0.00	0.00		0	
94123	bot-201	bravo	P00r-2420	initial	0.65	-1.18	12	0.00	1.03		0	
94123	bot-206	bravo	P00m-33E0	initial	-1.76	15.23	210	0.00	0.00		0	
94123	bot-213	bravo	P00m-2320	initial	0.47	-2.46	24	0.00	0.52		0	
94123	bot-214	bravo	P00r-3320	initial	1.22	-3.79	10	0.00	0.41		0	
94123	bot-224	alpha	H00r-2210	initial	-12.48	13.20	71	0.85	0.13		0	
94123	bot-225	bravo	E00r-4210	initial	17.46	20.95	168	3.90	0.85	4.99	1	flee
94123	bot-226	alpha	P00r-4410	initial	19.17	13.17	4	0.00	0.20		0	
94123	bot-227	bravo	S00m-4420	initial	3.45	10.87	300	2.36	0.12	17.60	7	seek
94244	bot-186	bravo	S00r-4420	state	5.39	18.98	218	2.76	0.18	8.26	3	squad
94244	bot-224	alpha	H00r-2310	health	-12.47	13.20	82	0.23	0.01		0	
94244	bot-225	bravo	E00r-4219	latches	17.28	21.09	167	4.59	0.23	4.76	1	flee
94337	bot-227	bravo	A00m-4420	state	3.40	10.76	313	2.41	0.12	17.68	7	seek
94400	bot-181	bravo	S00r-3420	state	-0.38	16.29	239	2.49	0.44		7	patrol
94400	bot-186	bravo	P00r-4420	state	5.51	18.90	192	1.52	0.15	16.09	3	seek
94400	bot-201	bravo	S00r-2420	state	0.67	-1.24	12	0.13	0.07		0	
94400	bot-201	bravo	P00r-2420	state	0.67	-1.24	12	0.13	0.00		0	
94400	bot-206	bravo	S00m-33E0	state	-1.83	15.47	210	0.90	0.25		0	
94400	bot-213	bravo	S00m-2320	state	0.41	-2.36	24	0.09	0.12		0	
94400	bot-213	bravo	P00m-2320	state	0.41	-2.36	24	0.09	0.00		0	
94400	bot-214	bravo	S00r-3320	state	1.25	-3.80	10	0.02	0.04		0	
94400	bot-214	bravo	P00r-3320	state	1.25	-3.80	10	0.02	0.00		0	
94400	bot-226	alpha	A00r-4410	state	19.10	13.37	351	2.49	0.21		9	patrol
94683	bot-224	alpha	H00r-231G	latches	-12.46	13.21	68	0.00	0.01		0	
94683	bot-227	bravo	A00m-442G	latches	3.43	10.76	279	0.12	0.03		0	
94922	bot-224	alpha	H00r-2310	latches	-12.46	13.21	50	0.00	0.00		0	
94922	bot-227	bravo	S00m-4420	state+latches	3.44	10.76	279	0.00	0.01		0	
95018	bot-227	bravo	A00m-4420	state	3.36	10.69	287	1.33	0.10	14.96	4	seek
95088	bot-224	alpha	H00r-231G	latches	-12.46	13.21	52	0.00	0.00		0	
95088	bot-227	bravo	A00m-442G	latches	3.36	10.69	281	0.00	0.00		0	
95172	bot-115	alpha	P00r-4320	tick	-10.85	-15.50	94	0.20	0.46		0	
95172	bot-116	alpha	P00m-2100	tick	-17.39	-19.18	248	0.00	0.09		0	
95172	bot-137	alpha	P00r-4310	tick	-11.44	-16.71	60	0.00	0.00		0	
95172	bot-140	alpha	P00r-4310	tick	-13.15	-15.94	5	0.74	0.00		0	
95172	bot-146	alpha	P00r-4310	tick	-16.80	-19.06	298	0.01	0.24		0	
95172	bot-149	alpha	P00r-4310	tick	-12.25	-19.13	333	0.00	0.00		0	
95172	bot-224	alpha	A00r-231G	state	-12.46	13.21	52	0.00	0.00		0	
95172	bot-226	alpha	A00r-441G	latches	19.11	13.40	336	0.00	0.03		0	
95257	bot-225	bravo	E00r-421P	latches	14.36	23.44	156	4.34	3.75	1.01	1	flee
95257	bot-226	alpha	A00r-4410	latches	19.11	13.40	335	0.00	0.00		0	
95324	bot-224	alpha	S00r-2310	state+latches	-12.46	13.21	52	0.00	0.00		0	
95324	bot-225	bravo	E00r-4219	latches	14.18	23.58	155	4.02	0.23	0.79	1	flee
95324	bot-226	alpha	A00r-4310	health	19.11	13.40	334	0.00	0.00		0	
95324	bot-227	bravo	S00m-4420	state+latches	3.36	10.71	281	0.00	0.02		0	
95392	bot-224	alpha	C00r-2310	state	-12.39	13.19	62	1.43	0.07	16.16	4	seek
95463	bot-181	bravo	S00r-3420	tick	-1.80	15.51	244	0.46	1.62	9.06	3	seek
95463	bot-186	bravo	P00r-4420	tick	3.48	18.50	280	2.10	2.06	4.79	5	squad
95463	bot-201	bravo	P00r-2420	tick	0.71	-1.30	25	0.00	0.07		0	
95463	bot-206	bravo	S00m-33E0	tick	-2.22	14.53	278	0.92	1.02	11.33	4	seek
95463	bot-213	bravo	P00m-2320	tick	0.37	-2.32	37	0.00	0.06		0	
95463	bot-214	bravo	P00r-3320	tick	1.25	-3.80	23	0.00	0.00		0	
95463	bot-224	alpha	C00r-2312	latches	-12.21	13.18	83	2.37	0.18	6.30	1	cover
95463	bot-226	alpha	E00r-4210	state+health	19.11	13.40	334	0.00	0.00		0	
95532	bot-226	alpha	E00r-4219	latches	19.21	13.32	333	1.38	0.14	6.79	1	flee
95603	bot-226	alpha	E00r-4119	health	19.26	13.27	333	1.36	0.07	6.72	1	flee
95603	bot-227	bravo	A00m-4420	state	3.16	10.57	240	1.32	0.25	14.81	4	seek
95669	bot-206	bravo	A00m-33E0	state	-2.31	14.42	265	1.53	0.15	11.25	4	seek
95669	bot-225	bravo	E00r-4210	latches	13.74	23.91	153	0.00	0.55		0	
95771	bot-186	bravo	P21r-4420	tier+score	3.11	18.44	269	1.98	0.38	4.56	5	squad
95771	bot-224	alpha	C00r-231I	latches	-11.37	13.10	95	4.94	0.84	5.45	1	cover
95771	bot-225	bravo	E00r-4110	health	13.74	23.91	152	0.00	0.00		0	
95771	bot-226	alpha	E00r-4019	health	19.48	13.08	332	4.36	0.29	6.43	1	flee
95771	bot-227	bravo	A00m-442G	latches	3.18	10.58	261	0.00	0.02		0	
95845	bot-181	bravo	S21r-3420	tier+score	-1.89	15.25	192	1.42	0.27	8.87	3	seek
95845	bot-206	bravo	A00m-33EG	latches	-2.27	14.42	262	0.24	0.04		0	
95845	bot-224	alpha	A00r-231G	state+latches	-11.37	13.10	95	4.94	0.00	5.45	1	cover
95913	bot-186	bravo	P00r-4420	tier+score	2.93	18.41	265	1.97	0.18	4.45	5	squad
95913	bot-226	alpha	E10r-4019	tier	19.85	12.72	332	5.19	0.51	5.92	1	flee
95974	bot-181	bravo	S00r-3420	tier+score	-1.89	15.15	167	1.11	0.10	8.83	3	seek
95974	bot-224	alpha	S00r-2310	state+latches	-11.33	13.14	95	0.19	0.06		0	
95974	bot-225	bravo	E10r-4110	tier	13.77	23.88	151	0.09	0.05		0	
95974	bot-227	bravo	S00m-4420	state+latches	3.18	10.58	261	0.00	0.00		0	
96047	bot-206	bravo	S00m-33E0	state+latches	-2.27	14.43	262	0.03	0.01		0	
96113	bot-226	alpha	E10r-4010	latches	20.46	12.29	331	4.66	0.75	5.94	1	flee
96202	bot-115	alpha	P00r-4320	tick	-10.51	-15.50	79	1.20	0.34		0	
96202	bot-116	alpha	P00m-2100	tick	-17.41	-19.19	248	0.00	0.02		0	
96202	bot-137	alpha	P00r-4310	tick	-11.44	-16.71	60	0.00	0.00		0	
96202	bot-140	alpha	P00r-4310	tick	-13.15	-15.94	5	0.74	0.00		0	
96202	bot-146	alpha	P00r-4310	tick	-16.80	-19.06	298	0.00	0.00		0	
96202	bot-149	alpha	P00r-4310	tick	-12.25	-19.13	333	0.00	0.00		0	
96202	bot-225	bravo	H10r-4110	state	13.77	23.88	151	0.01	0.00		1	muzzleRecovery
96202	bot-226	alpha	E10r-3019	ammo+latches	20.67	12.23	330	3.95	0.22	5.77	1	flee
96269	bot-224	alpha	C00r-2310	state	-10.99	13.14	81	2.51	0.35	8.65	3	seek
96269	bot-225	bravo	H10r-4010	health	13.77	23.88	168	0.00	0.00		1	muzzleRecovery
96269	bot-227	bravo	A00m-4420	state	3.14	10.29	243	1.35	0.30	13.29	5	seek
96336	bot-206	bravo	C00m-33E0	state	-2.38	14.27	227	1.24	0.19	9.66	3	seek
96336	bot-224	alpha	C00r-2312	latches	-11.18	13.23	82	1.06	0.21	2.21	1	cover
96408	bot-206	bravo	C00m-33E2	latches	-2.09	14.47	252	2.39	0.35	8.16	5	cover
96477	bot-201	bravo	P00r-2420	tick	0.71	-1.30	25	0.00	0.00		0	
96477	bot-213	bravo	P00m-2320	tick	0.33	-2.32	37	0.00	0.03		0	
96477	bot-214	bravo	P00r-3320	tick	1.25	-3.80	23	0.00	0.00		0	
96508	bot-206	bravo	A00m-33E0	state+latches	-2.10	14.44	263	2.08	0.03	8.17	5	cover
96508	bot-226	alpha	E10r-3010	latches	21.17	11.69	329	2.61	0.73	5.89	1	flee
96508	bot-227	bravo	F00m-4420	state	3.14	10.29	282	0.00	0.00		0	
96577	bot-224	alpha	E00r-221G	state+health+latches	-11.49	13.42	83	3.00	0.37		0	
96577	bot-226	alpha	E10r-3019	latches	21.24	11.58	329	1.79	0.13	5.76	1	flee
96577	bot-227	bravo	A00m-4420	state	3.14	10.29	282	0.00	0.00		0	
96656	bot-206	bravo	A00m-33EG	latches	-2.21	14.50	264	1.77	0.12		0	
96656	bot-224	alpha	E00r-2219	latches	-11.70	13.64	96	3.18	0.31	4.36	2	flee
96656	bot-227	bravo	F00m-4420	state	3.14	10.29	282	0.00	0.00		0	
96741	bot-224	alpha	E10r-2219	tier	-11.80	13.74	103	2.78	0.14	4.22	2	flee
96741	bot-227	bravo	A00m-4420	state	3.14	10.29	283	0.00	0.00		0	
96809	bot-227	bravo	F00m-4420	state	3.14	10.29	283	0.00	0.00		0	
96878	bot-206	bravo	S00m-33E0	state+latches	-2.21	14.46	264	0.27	0.04		0	
96878	bot-224	alpha	E10r-2119	health	-11.99	13.96	103	3.07	0.29	3.94	2	flee
96878	bot-226	alpha	E10r-3010	latches	21.63	10.90	329	4.66	0.78	5.42	1	flee
96878	bot-227	bravo	A00m-4420	state	3.16	10.30	283	0.91	0.02		0	
96951	bot-186	bravo	P00r-4420	tick	1.31	18.11	230	2.42	1.65	5.16	5	squad
96951	bot-226	alpha	E10r-3019	latches	21.74	10.67	329	5.01	0.25	5.17	1	flee
96951	bot-227	bravo	F00m-4420	state	3.16	10.30	284	0.00	0.00		0	
97015	bot-181	bravo	S00r-3420	tick	-2.10	14.92	247	0.34	0.32	8.54	2	seek
97015	bot-224	alpha	E10r-2019	health	-12.22	14.24	104	3.78	0.36	3.58	2	flee
97015	bot-227	bravo	A00m-4420	state	3.16	10.30	284	0.00	0.00		0	
97117	bot-226	alpha	E10r-3010	latches	22.04	10.12	329	4.07	0.63	5.45	2	flee
97117	bot-227	bravo	F00m-4420	state	3.16	10.30	285	0.00	0.00		0	
97117	bot-227	bravo	P00m-3420	state+ammo	3.16	10.30	285	0.00	0.00		0	
97117	bot-224	alpha	D00r--000	state+tier+ammo+packs+latches	-12.48	14.52	105	0.00	0.38	3.20	1	flee
97196	bot-226	alpha	E10r-3019	latches	22.14	9.91	329	4.30	0.23	5.22	2	flee
97196	bot-227	bravo	S00m-3420	state	3.16	10.30	285	0.00	0.00		0	
97276	bot-115	alpha	P00r-4320	tick	-10.51	-15.50	183	0.33	0.00		0	
97276	bot-116	alpha	P00m-2100	tick	-17.41	-19.19	248	0.00	0.00		0	
97276	bot-137	alpha	P00r-4310	tick	-11.44	-16.71	60	0.00	0.00		0	
97276	bot-140	alpha	P00r-4310	tick	-13.15	-15.94	5	0.74	0.00		0	
97276	bot-146	alpha	P00r-4310	tick	-16.80	-19.09	298	0.64	0.03		0	
97276	bot-149	alpha	P00r-4310	tick	-12.25	-19.13	333	0.00	0.00		0	
97276	bot-225	bravo	H10r-4010	tick	13.77	23.88	162	0.00	0.00		1	muzzleRecovery
97276	bot-226	alpha	E10r-2019	ammo	22.23	9.69	329	4.77	0.24	4.98	2	flee
97276	bot-227	bravo	P00m-3420	state	3.10	10.30	295	1.30	0.07	20.22	7	seek
97365	bot-206	bravo	P00m-33E0	state	-2.42	14.17	282	1.79	0.35	10.80	5	seek
97437	bot-225	bravo	H10r-4110	health	13.77	23.88	149	0.00	0.00		1	muzzleRecovery
97437	bot-228	alpha	P00m-0420	initial	-15.45	-17.95	0	0.00			0	
97507	bot-201	bravo	P00r-2420	tick	0.75	-1.35	25	0.20	0.07		0	
97507	bot-213	bravo	P00m-2320	tick	0.33	-2.32	37	0.00	0.00		0	
97507	bot-214	bravo	P00r-3320	tick	1.25	-3.80	23	0.00	0.00		0	
97507	bot-226	alpha	E10r-2010	latches	22.54	9.06	329	4.02	0.70	4.28	2	flee
97507	bot-228	alpha	P00m-4420	ammo	-15.45	-17.95	0	0.00	0.00		0	
97612	bot-226	alpha	E00r-2019	tier+latches	22.64	8.88	329	4.09	0.21	4.08	2	flee
97754	bot-226	alpha	E00r-2010	latches	22.81	8.48	330	3.83	0.43	3.65	2	flee
97838	bot-226	alpha	E00r-2019	latches	22.84	8.38	330	1.26	0.11	3.55	2	flee
97976	bot-186	bravo	P00r-4420	tick	0.29	17.09	226	1.54	1.44	3.92	4	squad
98013	bot-226	alpha	E00r-2010	latches	23.03	7.86	330	3.86	0.56	2.99	2	flee
98086	bot-181	bravo	S00r-3420	tick	-2.40	14.31	222	1.28	0.68	8.04	2	seek
98086	bot-226	alpha	E00r-2019	latches	23.11	7.68	330	4.01	0.20	2.79	2	flee
98257	bot-226	alpha	E00r-2010	latches	23.33	7.26	330	3.27	0.47	2.32	2	flee
98327	bot-115	alpha	P00r-4320	tick	-10.39	-15.52	196	0.73	0.13		0	
98327	bot-116	alpha	P00m-2100	tick	-17.41	-19.19	248	0.00	0.00		0	
98327	bot-137	alpha	P00r-4310	tick	-11.44	-16.71	60	0.00	0.00		0	
98327	bot-140	alpha	P00r-4310	tick	-13.15	-15.94	5	0.00	0.00		0	
98327	bot-146	alpha	P00r-4310	tick	-16.79	-19.10	298	0.00	0.01		0	
98327	bot-149	alpha	P00r-4310	tick	-12.25	-19.13	333	0.00	0.00		0	
98327	bot-226	alpha	E00r-2019	latches	23.51	7.10	330	3.98	0.24	2.12	2	flee
98327	bot-227	bravo	P00m-3420	tick	4.55	9.74	129	2.64	1.56	1.28	1	squad
98400	bot-206	bravo	P00m-33E0	tick	-3.05	12.61	174	2.50	1.68	6.98	2	squad
98400	bot-226	alpha	E00r-1019	ammo	23.59	6.87	330	4.86	0.24	1.88	2	flee
98467	bot-225	bravo	H10r-4110	tick	13.79	23.87	121	0.00	0.02		1	muzzleRecovery
98533	bot-201	bravo	P00r-2420	tick	0.76	-1.36	25	0.00	0.01		0	
98533	bot-213	bravo	P00m-2320	tick	0.30	-2.32	37	0.00	0.03		0	
98533	bot-214	bravo	P00r-3320	tick	1.25	-3.80	23	0.00	0.00		0	
98533	bot-228	alpha	P00m-4420	tick	-15.35	-17.92	0	0.00	0.11		0	
98568	bot-226	alpha	E00r-1010	latches	23.85	6.19	330	4.59	0.73	1.16	1	flee
98650	bot-226	alpha	E00r-1019	latches	23.90	5.98	330	4.15	0.21	0.94	1	flee
98822	bot-226	alpha	E00r-1010	latches	24.04	5.37	331	3.55	0.63	0.32	1	flee
98907	bot-226	alpha	E00r-1019	latches	24.04	5.37	331	0.00	0.00		0	
98973	bot-225	bravo	H10r-4210	health	13.79	23.87	161	0.00	0.00		1	muzzleRecovery
98973	bot-226	alpha	E00r-1010	latches	24.04	5.37	331	0.00	0.00		0	
99051	bot-186	bravo	P00r-4420	tick	-0.83	16.12	235	1.86	1.48	5.10	2	squad
99129	bot-181	bravo	S00r-3420	tick	-3.62	13.41	254	2.73	1.52	6.59	1	seek
99323	bot-226	alpha	E00r-4010	ammo	24.23	5.50	330	0.19	0.23		1	muzzleRecovery
99397	bot-115	alpha	P00r-4320	tick	-10.45	-15.51	185	0.30	0.06		0	
99397	bot-116	alpha	P00m-2100	tick	-17.41	-19.19	248	0.00	0.00		0	
99397	bot-137	alpha	P00r-4310	tick	-11.44	-16.71	60	0.00	0.00		0	
99397	bot-140	alpha	P00r-4310	tick	-13.03	-15.86	18	0.64	0.15		0	
99397	bot-146	alpha	P00r-4310	tick	-16.77	-19.10	298	0.00	0.02		0	
99397	bot-149	alpha	P00r-4310	tick	-12.25	-19.13	333	0.00	0.00		0	
99397	bot-227	bravo	P00m-3420	tick	3.43	8.86	258	2.23	1.43	6.75	3	squad
99435	bot-186	bravo	S00r-4420	state	-1.32	15.70	222	2.06	0.64	5.21	2	squad
99435	bot-201	bravo	S00r-2420	state	0.76	-1.36	25	0.00	0.00		0	
99435	bot-201	bravo	P00r-2420	state	0.76	-1.36	25	0.00	0.00		0	
99435	bot-206	bravo	P00m-33E0	tick	-3.26	10.93	155	2.10	1.69	4.73	2	squad
99435	bot-213	bravo	S00m-2320	state	0.30	-2.31	37	0.17	0.01		0	
99435	bot-213	bravo	P00m-2320	state	0.30	-2.31	37	0.17	0.00		0	
99435	bot-214	bravo	S00r-3320	state	1.25	-3.80	23	0.00	0.00		0	
99435	bot-214	bravo	P00r-3320	state	1.25	-3.80	23	0.00	0.00		0	
99537	bot-226	alpha	H00r-4010	state	24.23	5.50	330	0.02	0.01		1	muzzleRecovery
99537	bot-228	alpha	P00m-4420	tick	-15.30	-17.91	0	0.00	0.04		0	
99974	bot-225	bravo	H10r-4210	tick	13.81	23.86	171	0.00	0.02		1	muzzleRecovery
100103	bot-224	alpha	D00r--000	tick	-12.48	14.52	105	0.00	0.00	3.20	0	
100252	bot-115	alpha	P00r-4320	initial	-10.95	-15.95	114	0.00	0.67		0	
100252	bot-116	alpha	P00m-2100	initial	-17.43	-19.19	248	0.43	0.02		0	
100252	bot-137	alpha	P00r-4310	initial	-11.44	-16.71	60	0.00	0.00		0	
100252	bot-140	alpha	P00r-4310	initial	-12.99	-15.82	31	0.74	0.05		0	
100252	bot-146	alpha	P00r-4310	initial	-16.75	-19.10	298	0.75	0.02		0	
100252	bot-149	alpha	P00r-4310	initial	-12.25	-19.13	333	0.00	0.00		0	
100252	bot-181	bravo	P00r-3420	initial	-5.55	12.73	255	0.00	2.04		0	
100252	bot-186	bravo	P00r-4420	initial	-0.57	16.66	87	0.00	1.21		0	
100252	bot-201	bravo	P00r-2420	initial	0.90	-1.52	35	0.45	0.22		0	
100252	bot-206	bravo	P00m-33E0	initial	-3.42	9.86	167	0.34	1.09	7.06	2	squad
100252	bot-213	bravo	P00m-2320	initial	0.35	-2.28	27	0.24	0.06		0	
100252	bot-214	bravo	P00r-3320	initial	1.28	-3.82	33	0.90	0.03		0	
100252	bot-225	bravo	H00r-4210	initial	13.85	23.82	161	0.93	0.06		0	
100252	bot-226	alpha	H00r-4010	initial	24.29	5.50	304	0.78	0.05		0	
100252	bot-227	bravo	P00m-3420	initial	2.00	8.88	282	0.77	1.43		0	
100252	bot-228	alpha	P00m-4420	initial	-15.21	-17.91	0	0.59	0.09		0	
100506	bot-225	bravo	H00r-4310	health	13.86	23.81	171	0.01	0.01		0	
100601	bot-186	bravo	S00r-4420	state	-0.88	16.35	139	2.30	0.44	5.58	2	squad
100821	bot-226	alpha	H00r-4110	health	24.29	5.50	304	0.00	0.00		0	
101257	bot-115	alpha	P00r-4320	tick	-10.81	-15.50	105	0.28	0.47		0	
101257	bot-116	alpha	P00m-2100	tick	-17.51	-19.21	255	0.00	0.09		0	
101257	bot-137	alpha	P00r-4310	tick	-11.44	-16.71	60	0.00	0.00		0	
101257	bot-140	alpha	P00r-4310	tick	-12.97	-15.79	42	0.00	0.04		0	
101257	bot-146	alpha	P00r-4310	tick	-16.74	-19.10	298	0.00	0.01		0	
101257	bot-149	alpha	P00r-4310	tick	-12.25	-19.13	333	0.00	0.00		0	
101257	bot-181	bravo	P00r-3420	tick	-7.60	12.86	293	2.45	2.06		5	patrol
101257	bot-201	bravo	P00r-2420	tick	0.94	-1.58	35	0.00	0.06		0	
101257	bot-206	bravo	P00m-33E0	tick	-4.31	8.81	221	3.62	1.37	5.01	1	squad
101257	bot-213	bravo	P00m-2320	tick	0.30	-2.32	27	0.00	0.06		0	
101257	bot-214	bravo	P00r-3320	tick	1.28	-3.82	33	0.00	0.01		0	
101257	bot-227	bravo	P00m-3420	tick	0.93	7.92	210	3.48	1.44	10.32	3	squad
101257	bot-228	alpha	P00m-4420	tick	-15.15	-17.92	13	0.80	0.06		0	
101307	bot-225	bravo	A00r-4310	state	13.86	23.81	168	0.00	0.00		0	
101552	bot-115	alpha	P00r-4320	initial	-11.45	-15.95	104	0.00	0.78		0	
101552	bot-116	alpha	P00m-2100	initial	-17.54	-19.18	255	0.78	0.03		0	
101552	bot-137	alpha	P00r-4310	initial	-11.44	-16.71	60	0.00	0.00		0	
