t_ms	bot_id	team	code	changed_slots	x	z	yaw_deg	speed	moved	goal_dist	path_len	path_mode	squad_id	squad_rank	leader_id	target_id	target_dist	vis_gate	nav_region	mag	reserve	self_threat	sidearm_mag	sidearm_reserve	role_id
1565149	bot-1775	alpha	E45mb31D9	score+health	-12.71	-3.94	142	7.94	0.40	5.82	1	flee	squad-372	5	bot-1765	bot-1831	5.80	y	0	11	87	0	7	35	medic
1565149	bot-1787	alpha	C44rbR322	tier+score+element	-17.39	-5.25	194	1.48	0.15	2.80	2	cover	squad-1	4	bot-1683			-	0	0	3	0	30	120	technical
1565149	bot-1807	alpha	P00m-33E0	tick	6.24	-21.81	116	2.15	1.20	18.46	3	patrolReentry	squad-378	0	bot-1807			-	0	15	101	0	7	35	medic
1565149	bot-1810	bravo	E10r-1120	latches	26.80	0.49	219	7.46	0.37	4.74	1	flee	squad-371	0	bot-1810	bot-1832	4.97	y	0	3	120	0	7	35	rifleman
1565149	bot-1825	alpha	S21r-4410	tier+score	20.66	-3.22	251	1.34	0.63	29.07	5	seek	squad-374	0	bot-1825	bot-1831	30.10	w	0	24	120	0	20	101	rifleman
1565149	bot-1827	alpha	S21m-4420	tier+score	18.89	-3.43	271	2.42	0.36	23.15	3	seek	squad-374	4	bot-1825	bot-1831	28.37	w	0	16	101	0	7	35	medic
1565149	bot-1830	alpha	F21r-4410	state+tier+score+latches	19.25	0.75	253	0.00	0.00		0		squad-374	5	bot-1825	bot-1831	30.00	y	0	1	29	0	7	35	sniper
1565149	bot-1830	alpha	F21r-R410	ammo	19.24	0.74	251	0.19	0.01		0		squad-374	5	bot-1825	bot-1831	29.67	y	0	0	29	0	7	35	sniper
1565149	bot-1831	bravo	E10m-3029	latches	-8.82	-9.07	321	6.66	0.33	4.68	1	flee	squad-2	0	bot-1831	bot-1775	6.20	y	0	12	101	0	7	35	medic
1565149	bot-1832	alpha	P00r-4310	state+health+latches	23.71	-2.91	39	5.06	0.00	1.28	1	muzzleRecovery	squad-374	1	bot-1825	bot-1810	4.62	y	0	26	120	0	26	120	technical
1565240	bot-1725	alpha	F47rb3320	state	-14.95	-3.86	129	0.00	0.00		0		squad-1	2	bot-1683	bot-1831	8.09	y	0	20	78	0	20	101	rifleman
1565240	bot-1751	alpha	C00m-23B0	state	-5.49	25.05	298	5.23	1.31	3.67	1	grenade	squad-1	5	bot-1683	bot-1833	6.23	y	0	8	81	0	4	28	medic
1565240	bot-1767	alpha	E35m-12D9	latches	-6.60	13.25	202	5.76	0.29	3.87	1	grenade	squad-372	3	bot-1765	bot-1831	22.70	y	0	4	101	0	7	35	medic
1565240	bot-1769	alpha	S21r-4320	tier+score	18.75	-7.57	142	1.35	0.40	6.54	1	seek	squad-372	4	bot-1765			-	0	1	22	0	20	101	sniper
1565240	bot-1775	alpha	P45mb21D4	state+ammo+latches	-12.71	-3.94	143	8.08	0.00		0		squad-372	5	bot-1765		5.80	y	0	10	87	0	7	35	medic
1565240	bot-1831	bravo	D00m--000	state+tier+ammo+packs+latches	-8.82	-9.07	321	0.00	0.00	4.68	1	flee	squad-2	0	bot-1831	bot-1775	6.20	y	0	12	101	0	7	35	medic
1565240	bot-1779	alpha	S21r-0320	tier+score	15.73	-5.73	268	1.32	0.31	23.51	4	seek	squad-372	1	bot-1765			-	0	0	3	0	17	120	technical
1565240	bot-1803	alpha	P00r-0410	state	8.21	-25.18	314	0.00	0.00		0		squad-372	2	bot-1765		23.70	y	0	0	3	0	29	120	technical
1565240	bot-1810	bravo	E10r-1129	latches	26.80	0.11	225	7.47	0.37	4.36	1	flee	squad-371	0	bot-1810	bot-1832	4.77	y	0	3	120	0	7	35	rifleman
1565240	bot-1820	bravo	C32r-4320	state	24.21	6.58	290	0.00	0.00		0		squad-371	2	bot-1810			-	2	1	3	0	30	120	technical
1565240	bot-1830	alpha	S21r-R410	state	19.24	0.74	251	0.19	0.00		0		squad-374	5	bot-1825		29.67	y	0	0	29	0	7	35	sniper
1565240	bot-1832	alpha	E21r-4310	state+tier+score	23.50	-2.85	26	0.00	0.22	1.18	0	muzzleRecovery	squad-374	1	bot-1825	bot-1810	4.68	y	0	26	120	0	26	120	technical
1565336	bot-1777	alpha	D00r--000	tick	26.66	4.35	251	0.00	0.00	0.61	0		squad-372	-1	bot-1765	bot-1802	29.71	y	0	1	27	0	20	101	sniper
1565336	bot-1725	alpha	A47rb3320	state	-14.95	-3.86	130	0.00	0.00		0		squad-1	2	bot-1683		8.32	y	0	19	78	0	20	101	rifleman
1565336	bot-1751	alpha	C00m-23B2	latches	-6.03	25.27	295	5.78	0.58	3.55	1	grenade	squad-1	5	bot-1683	bot-1833	6.42	y	0	8	81	0	4	28	medic
1565336	bot-1765	alpha	A32r-2320	state+latches	-16.71	-8.22	96	6.45	0.32		0		squad-372	0	bot-1765		7.61	y	0	9	120	0	20	101	rifleman
1565336	bot-1767	alpha	E35m-R2D0	ammo+latches	-6.71	12.98	202	5.80	0.29	4.04	1	grenade	squad-372	3	bot-1765			-	0	4	101	0	7	35	medic
1565336	bot-1775	alpha	E45mb21D0	state+latches	-12.99	-3.65	143	8.08	0.40		0		squad-372	5	bot-1765		6.47	y	0	10	87	0	7	35	medic
1565336	bot-1779	alpha	S21r-3320	ammo	15.67	-5.73	268	0.22	0.06	23.45	4	seek	squad-372	1	bot-1765			-	0	17	120	0	17	120	technical
1565336	bot-1787	alpha	C44rb4322	ammo	-17.95	-5.58	219	6.35	0.65	2.15	2	cover	squad-1	4	bot-1683			-	0	1	2	0	30	120	technical
1565336	bot-1803	alpha	P00r-R410	ammo	8.11	-25.09	293	1.30	0.13	29.75	4	squad	squad-372	2	bot-1765			-	0	0	3	0	29	120	technical
1565336	bot-1813	alpha	F00r-3320	state	4.03	-5.89	75	0.00	0.00		0		squad-378	2	bot-1807	bot-1810	23.64	y	0	21	120	0	20	101	rifleman
1565336	bot-1820	bravo	C32r-4322	latches	24.21	6.58	290	0.00	0.00		0		squad-371	2	bot-1810			-	2	1	3	0	30	120	technical
1565336	bot-1821	alpha	S00r-4420	tick	12.83	-20.65	83	1.36	0.72	11.01	3	seek	squad-378	5	bot-1807			-	0	1	29	0	20	101	sniper
1565336	bot-1832	alpha	E21r-4311	latches	23.05	-3.33	51	6.56	0.66	2.64	1	flee	squad-374	1	bot-1825	bot-1810	4.54	y	0	26	120	0	26	120	technical
1565429	bot-1683	alpha	E47rb4420	tier+score+element	-8.47	25.56	278	5.51	0.73	2.52	1	flee	squad-1	0	bot-1683	bot-1833	4.20	y	0	30	97	0	30	97	technical
1565429	bot-1685	alpha	E33r-2120	state+tier+score+health+latches	-2.26	26.17	279	5.70	1.98		0		squad-1	1	bot-1683	bot-1833	10.23	y	0	15	78	0	20	101	rifleman
1565429	bot-1725	alpha	A47rm332G	element+latches	-14.97	-3.70	120	1.64	0.16		0		squad-1	2	bot-1683	bot-1810	42.04	w	0	19	78	0	20	101	rifleman
1565429	bot-1751	alpha	M45mb23B0	state+tier+score+element+latches	-6.03	25.27	295	5.78	0.00	3.55	1	grenade	squad-1	5	bot-1683	bot-1833	6.42	y	0	8	81	0	4	28	medic
1565429	bot-1767	alpha	E37m-R2D0	score	-6.71	12.98	202	0.00	0.00	4.04	1	grenade	squad-372	3	bot-1765			-	0	4	101	0	7	35	medic
1565429	bot-1775	alpha	E47mb21D9	score+latches	-12.79	-2.88	117	7.93	0.80	0.14	1	flee	squad-372	5	bot-1765	bot-1810	39.84	y	0	10	87	0	7	35	medic
1565429	bot-1813	alpha	A00r-3320	state	4.03	-5.89	76	0.00	0.00		0		squad-378	2	bot-1807	bot-1810	23.53	y	0	20	120	0	20	101	rifleman
1565511	bot-1683	alpha	E47rb4421	latches	-8.21	25.70	265	6.00	0.30	2.22	1	flee	squad-1	0	bot-1683	bot-1833	4.50	y	0	30	97	0	30	97	technical
1565511	bot-1685	alpha	E33r-2129	latches	-3.02	26.26	254	6.63	0.76	4.26	1	flee	squad-1	1	bot-1683	bot-1833	9.94	y	0	15	78	0	20	101	rifleman
1565511	bot-1811	alpha	P00r-4410	tick	8.23	-20.68	282	2.28	1.28	1.23	1	squad	squad-378	1	bot-1807			-	0	1	4	0	30	120	technical
1565511	bot-1813	alpha	F00r-3320	state	4.03	-5.89	77	0.00	0.00		0		squad-378	2	bot-1807	bot-1810	23.42	y	0	20	120	0	20	101	rifleman
1565511	bot-1822	bravo	H32r-4010	tick	23.45	6.74	223	0.00	0.00		0		squad-371	3	bot-1810			-	2	29	120	0	7	35	rifleman
1565511	bot-1830	alpha	C21r-R410	state	19.42	0.78	220	1.15	0.18	7.60	2	seek	squad-374	5	bot-1825			-	0	0	29	0	7	35	sniper
1565511	bot-1833	bravo	C00r-4410	state+latches	-12.01	22.85	52	0.00	1.92		0		squad-375	0		bot-1683	4.49	y	0	20	101	0	20	101	sniper
1565600	bot-1725	alpha	S47rm3324	state+latches	-14.96	-3.66	120	1.00	0.04		0		squad-1	2	bot-1683	bot-1810	42.00	w	0	19	78	0	20	101	rifleman
1565600	bot-1765	alpha	F32r-2320	state	-16.69	-8.20	80	0.64	0.02		0		squad-372	0	bot-1765	bot-1810	44.16	y	0	9	120	0	20	101	rifleman
1565600	bot-1775	alpha	E47mb21D0	latches	-12.79	-2.88	91	0.00	0.00		0		squad-372	5	bot-1765	bot-1810	39.71	y	0	10	87	0	7	35	medic
1565600	bot-1801	alpha	S00r-4320	tick	7.38	-20.60	73	1.32	0.74	12.95	3	seek	squad-374	3	bot-1825			-	0	1	29	0	9	101	sniper
1565600	bot-1813	alpha	P00r-3320	state	4.03	-5.89	78	1.33	0.00		1	muzzleRecovery	squad-378	2	bot-1807	bot-1810	23.36	y	0	19	120	0	20	101	rifleman
1565600	bot-1816	bravo	H32r-4210	tick	23.99	11.54	268	0.00	0.00		0		squad-371	1	bot-1810			-	2	1	3	0	30	120	technical
1565600	bot-1823	alpha	S00r-4410	tick	8.10	-21.27	98	1.60	0.73	10.75	2	seek	squad-378	3	bot-1807			-	0	1	4	0	27	120	technical
1565600	bot-1830	alpha	C21r-R412	latches	19.37	0.62	200	1.51	0.16	3.12	3	cover	squad-374	5	bot-1825			-	0	0	29	0	7	35	sniper
1565600	bot-1833	bravo	C00r-4412	latches	-12.65	22.84	56	6.45	0.64	7.09	3	cover	squad-375	0		bot-1683	5.38	y	0	19	101	0	19	101	sniper
1565684	bot-1751	alpha	T33m-23B0	state+tier+score+element	-4.77	25.64	256	9.62	1.31	2.19	1	medic	squad-1	5	bot-1683	bot-1833	7.69	y	0	8	81	0	4	28	medic
1565684	bot-1765	alpha	P32r-2320	state	-16.69	-8.20	81	1.32	0.00		1	muzzleRecovery	squad-372	0	bot-1765	bot-1810	44.12	y	0	8	120	0	20	101	rifleman
1565684	bot-1775	alpha	E47mm21DG	element+latches	-12.79	-2.87	91	5.07	0.01		0		squad-372	5	bot-1765	bot-1810	39.71	w	0	10	87	0	7	35	medic
1565684	bot-1787	alpha	C32r-4322	tier+score+element	-19.00	-6.22	234	6.31	1.24	0.92	1	cover	squad-1	4	bot-1683			-	0	1	2	0	30	120	technical
1565684	bot-1791	alpha	S00m-4310	tick	12.22	-21.84	78	1.32	0.74	7.69	3	seek	squad-374	2	bot-1825			-	0	20	81	0	3	23	medic
1565684	bot-1813	alpha	P00r-332G	latches	4.08	-5.76	57	1.58	0.14		1	muzzleRecovery	squad-378	2	bot-1807	bot-1810	23.16	w	0	19	120	0	20	101	rifleman
1565780	bot-1747	alpha	C32r-4402	state	-9.75	-15.75	9	0.00	0.50		0		squad-1	3	bot-1683			-	0	26	120	0	26	120	technical
1565780	bot-1820	bravo	S32r-4320	state+latches	24.21	6.58	290	0.00	0.00		0		squad-371	2	bot-1810			-	2	1	3	0	30	120	technical
1565780	bot-1833	bravo	C10r-4412	tier	-13.29	22.83	59	6.45	0.65	6.49	1	muzzleRecovery	squad-375	0		bot-1683	6.53	y	0	18	101	0	18	101	sniper
1565878	bot-1683	alpha	E44rb4421	score	-7.15	26.26	241	5.78	1.20	1.02	1	flee	squad-1	0	bot-1683	bot-1833	6.82	y	0	29	97	0	29	97	technical
1565878	bot-1685	alpha	E32r-2229	score+health	-4.15	26.59	249	5.56	1.18	3.11	1	flee	squad-1	1	bot-1683	bot-1833	10.09	y	0	13	78	0	20	101	rifleman
1565878	bot-1725	alpha	S46rm3320	score+latches	-14.91	-3.61	112	0.95	0.06	41.66	6	seek	squad-1	2	bot-1683	bot-1810	41.90	w	0	19	78	0	20	101	rifleman
1565878	bot-1751	alpha	T32m-23B0	score	-4.71	25.62	252	0.19	0.06	2.14	1	medic	squad-1	5	bot-1683	bot-1833	9.08	y	0	7	81	0	4	28	medic
1565878	bot-1765	alpha	A32r-2320	state	-16.55	-8.21	99	0.00	0.15		0	muzzleRecovery	squad-372	0	bot-1765	bot-1810	43.90	y	0	8	120	0	20	101	rifleman
1565878	bot-1767	alpha	E36m-R2D0	score	-6.71	12.98	202	0.00	0.00	4.04	1	grenade	squad-372	3	bot-1765			-	0	4	101	0	7	35	medic
1565878	bot-1775	alpha	E46mm21D0	score+latches	-12.76	-2.58	91	0.72	0.30		0		squad-372	5	bot-1765	bot-1810	39.67	w	0	10	87	0	7	35	medic
1565878	bot-1813	alpha	P00r-3320	latches	4.13	-5.63	37	1.66	0.14		1	muzzleRecovery	squad-378	2	bot-1807	bot-1810	22.94	w	0	19	120	0	20	101	rifleman
1565878	bot-1815	alpha	S00m-3330	tick	-17.40	-25.28	31	2.41	1.39	24.98	5	seek	squad-378	4	bot-1807			-	0	5	35	0	5	35	medic
1565878	bot-1833	bravo	P10r-4310	state+health+latches	-13.29	22.83	59	5.76	0.00	6.49	1	muzzleRecovery	squad-375	0		bot-1683	6.53	y	0	18	101	0	18	101	sniper
1566026	bot-1765	alpha	A32r-R32G	ammo+latches	-16.54	-8.20	88	0.00	0.01		0		squad-372	0	bot-1765	bot-1810	43.71	w	0	8	120	0	20	101	rifleman
1566026	bot-1767	alpha	H36m-R2D0	state	-6.71	12.98	202	0.00	0.00	4.04	1	grenade	squad-372	3	bot-1765			-	0	4	101	0	7	35	medic
1566026	bot-1779	alpha	S21r-0320	ammo	14.90	-5.74	270	2.40	0.77	22.68	4	seek	squad-372	1	bot-1765			-	0	0	3	0	17	120	technical
1566026	bot-1787	alpha	G32r-4322	state	-19.47	-6.41	231	4.07	0.50	0.44	1	cover	squad-1	4	bot-1683			-	0	1	2	0	30	120	technical
1566026	bot-1830	alpha	C21r-4412	ammo	19.32	0.31	177	1.52	0.32	3.10	3	cover	squad-374	5	bot-1825	bot-1810	8.16	y	0	7	35	0	7	35	sniper
1566108	bot-1775	alpha	H46mm21D0	state	-12.76	-2.57	91	0.19	0.01		0		squad-372	5	bot-1765	bot-1810	39.65	w	0	10	87	0	7	35	medic
1566108	bot-1813	alpha	S00r-3320	state	4.15	-5.56	26	0.00	0.07		0	muzzleRecovery	squad-378	2	bot-1807	bot-1810	22.84	w	0	19	120	0	20	101	rifleman
1566108	bot-1820	bravo	C32r-4320	state	24.21	6.58	259	0.00	0.00		0		squad-371	2	bot-1810			-	2	1	3	0	30	120	technical
1566167	bot-1683	alpha	P44rb4424	state+latches	-6.69	26.51	238	5.96	0.52	0.50	1	muzzleRecovery	squad-1	0	bot-1683	bot-1833	6.95	y	0	28	97	0	28	97	technical
1566167	bot-1751	alpha	T32m-13B0	ammo	-4.71	25.62	250	0.00	0.00	2.14	1	medic	squad-1	5	bot-1683	bot-1833	8.30	y	0	5	81	0	4	28	medic
1566167	bot-1765	alpha	S32r-R320	state+latches	-16.54	-8.19	88	0.73	0.01		0		squad-372	0	bot-1765	bot-1810	43.65	w	0	8	120	0	20	101	rifleman
1566167	bot-1807	alpha	P00m-33E0	tick	7.47	-22.19	132	2.36	1.29	17.19	3	patrolReentry	squad-378	0	bot-1807			-	0	15	101	0	7	35	medic
1566167	bot-1820	bravo	C32r-4322	latches	24.21	6.58	259	0.00	0.00		0		squad-371	2	bot-1810			-	2	1	3	0	30	120	technical
1566167	bot-1822	bravo	H32r-4110	health	23.45	6.74	189	0.00	0.00		0		squad-371	3	bot-1810			-	2	29	120	0	7	35	rifleman
1566167	bot-1825	alpha	S21r-4410	tick	21.07	-2.85	4	0.98	0.56	6.22	1	seek	squad-374	0	bot-1825			-	0	24	120	0	20	101	rifleman
1566167	bot-1827	alpha	S21m-4420	tick	19.41	-3.00	25	1.08	0.68	9.64	2	seek	squad-374	4	bot-1825			-	0	16	101	0	7	35	medic
1566167	bot-1833	bravo	A10r-4310	state	-12.41	22.76	94	0.00	0.88	7.28	0	muzzleRecovery	squad-375	0	bot-1833	bot-1683	7.21	y	0	18	101	0	18	101	sniper
1566223	bot-1683	alpha	C44rb4420	state+latches	-6.96	26.39	245	0.00	0.30	0.80	0	muzzleRecovery	squad-1	0	bot-1683	bot-1833	6.97	y	0	28	97	0	28	97	technical
1566223	bot-1827	alpha	C21m-4420	state	19.41	-3.00	25	1.08	0.00	9.64	2	seek	squad-374	4	bot-1825			-	0	16	101	0	7	35	medic
1566223	bot-1832	alpha	E21r-4310	latches	21.04	-5.46	77	6.53	2.93	3.24	1	flee	squad-374	1	bot-1825	bot-1810	5.64	y	0	26	120	0	26	120	technical
1566276	bot-1683	alpha	C44rb4422	latches	-6.94	25.72	239	6.69	0.67	5.47	1	cover	squad-1	0	bot-1683	bot-1833	6.51	y	0	28	97	0	28	97	technical
1566276	bot-1769	alpha	S21r-4320	tick	19.29	-8.13	143	1.34	0.77	5.77	1	seek	squad-372	4	bot-1765			-	0	1	22	0	20	101	sniper
1566276	bot-1810	bravo	E10r-1129	tick	26.76	-3.96	255	0.00	4.08		0		squad-371	0	bot-1810	bot-1832	5.92	y	0	3	120	0	7	35	rifleman
1566276	bot-1827	alpha	C21m-4422	latches	19.26	-3.01	46	1.62	0.15	5.05	2	cover	squad-374	4	bot-1825	bot-1810	7.49	y	0	16	101	0	7	35	medic
1566276	bot-1832	alpha	E21r-4311	latches	20.81	-5.69	75	5.58	0.33	2.91	1	flee	squad-374	1	bot-1825	bot-1810	5.92	y	0	26	120	0	26	120	technical
1566276	bot-1834	bravo	P00r-0410	initial	-16.25	25.75	0	0.00			0			-1				-	0			0			technical
1566334	bot-1810	bravo	E10r-1120	latches	26.76	-4.32	254	7.19	0.36	4.43	1	flee	squad-371	0	bot-1810	bot-1832	6.20	y	0	3	120	0	7	35	rifleman
1566334	bot-1816	bravo	H32r-4310	health	23.99	11.54	240	0.00	0.00		0		squad-371	1	bot-1810			-	2	1	3	0	30	120	technical
1566334	bot-1833	bravo	E10r-4210	state+health	-12.39	22.76	62	0.00	0.02		0		squad-375	0	bot-1833	bot-1683	6.34	y	0	18	101	0	18	101	sniper
1566334	bot-1834	bravo	C32r-4410	state+tier+score+ammo	-16.25	25.75	0	0.00	0.00		0		squad-375	1	bot-1833			-	0	1	4	0	30	120	technical
1566392	bot-1683	alpha	C46rb4422	score	-6.92	25.05	246	6.70	0.67	4.80	1	cover	squad-1	0	bot-1683	bot-1833	6.49	y	0	28	97	0	28	97	technical
1566392	bot-1765	alpha	A32r-R320	state	-16.26	-8.20	87	1.32	0.28	43.05	6	seek	squad-372	0	bot-1765	bot-1810	43.29	w	0	8	120	0	20	101	rifleman
1566392	bot-1803	alpha	P00r-R410	tick	7.36	-24.36	320	2.67	1.05	28.71	4	squad	squad-372	2	bot-1765			-	0	0	3	0	29	120	technical
1566392	bot-1810	bravo	E10r-1129	latches	26.76	-4.69	256	7.31	0.36	4.06	1	flee	squad-371	0	bot-1810	bot-1832	6.39	y	0	3	120	0	7	35	rifleman
1566392	bot-1813	alpha	A00r-3320	state	4.47	-5.54	78	1.12	0.32	22.69	3	seek	squad-378	2	bot-1807	bot-1810	22.39	w	0	19	120	0	20	101	rifleman
1566392	bot-1821	alpha	S00r-4420	tick	13.72	-20.55	83	1.33	0.90	10.12	3	seek	squad-378	5	bot-1807			-	0	1	29	0	20	101	sniper
1566392	bot-1825	alpha	A21r-4410	state	21.19	-2.75	35	1.04	0.16	6.06	1	seek	squad-374	0	bot-1825			-	0	24	120	0	20	101	rifleman
1566392	bot-1830	alpha	A21r-4410	state+latches	19.13	0.06	126	1.60	0.32	2.96	2	cover	squad-374	5	bot-1825	bot-1810	8.75	y	0	7	35	0	7	35	sniper
1566392	bot-1833	bravo	E32r-4219	tier+score+latches	-13.11	22.76	69	7.14	0.71	4.14	1	flee	squad-375	0	bot-1833	bot-1683	6.33	y	0	18	101	0	18	101	sniper
1566392	bot-1834	bravo	C32r-4412	latches	-16.64	25.22	334	6.60	0.66	5.61	2	cover	squad-375	1	bot-1833			-	0	1	4	0	30	120	technical
1566494	bot-1747	alpha	G32r-4402	state	-10.38	-16.05	266	1.22	0.69	0.42	1	cover	squad-1	3	bot-1683			-	0	26	120	0	26	120	technical
1566494	bot-1751	alpha	M32m-13B0	state	-4.71	25.62	251	0.00	0.00	2.14	1	medic	squad-1	5	bot-1683	bot-1833	8.94	y	0	4	81	0	4	28	medic
1566494	bot-1765	alpha	A32r-R32G	latches	-16.24	-8.18	85	0.26	0.02		0		squad-372	0	bot-1765	bot-1810	43.12	w	0	8	120	0	20	101	rifleman
1566494	bot-1810	bravo	E10r-1029	health	26.75	-5.41	259	6.85	0.72	3.34	1	flee	squad-371	0	bot-1810	bot-1832	6.78	y	0	2	120	0	7	35	rifleman
1566494	bot-1816	bravo	H33r-4310	score	23.99	11.54	228	0.00	0.00		0		squad-371	1	bot-1810			-	2	1	3	0	30	120	technical
1566494	bot-1820	bravo	C33r-4322	score	24.21	6.58	259	0.00	0.00		0		squad-371	2	bot-1810			-	2	1	3	0	30	120	technical
1566494	bot-1822	bravo	H33r-4110	score	23.45	6.74	215	0.00	0.00		0		squad-371	3	bot-1810			-	2	29	120	0	7	35	rifleman
1566545	bot-1685	alpha	E44rm2229	tier+score+element	-7.00	26.77	240	7.41	2.86	0.25	1	flee	squad-1	1	bot-1683	bot-1833	8.36	y	0	10	78	0	20	101	rifleman
1566545	bot-1767	alpha	H36m-R3D0	health	-6.71	12.98	265	0.00	0.00	4.04	1	grenade	squad-372	3	bot-1765			-	0	4	101	0	7	35	medic
1566545	bot-1811	alpha	P00r-4410	tick	8.56	-20.64	282	0.28	0.33		0		squad-378	1	bot-1807			-	0	1	4	0	30	120	technical
1566545	bot-1820	bravo	S33r-4320	state+latches	24.21	6.58	259	0.00	0.00		0		squad-371	2	bot-1810			-	2	1	3	0	30	120	technical
1566597	bot-1751	alpha	M44mb13B0	tier+score+element	-5.60	26.11	250	7.54	1.02	1.26	1	medic	squad-1	5	bot-1683	bot-1833	9.53	y	0	3	81	0	4	28	medic
1566597	bot-1769	alpha	C21r-4320	state	19.50	-8.37	143	1.32	0.32	5.46	1	seek	squad-372	4	bot-1765			-	0	20	101	0	20	101	sniper
1566597	bot-1779	alpha	S21r-3320	ammo	13.72	-5.73	267	2.39	1.19	21.49	4	seek	squad-372	1	bot-1765			-	0	17	120	0	17	120	technical
1566645	bot-1685	alpha	E44rm2220	latches	-7.00	26.76	242	0.01	0.01		1	muzzleRecovery	squad-1	1	bot-1683	bot-1833	8.63	y	0	9	78	0	20	101	rifleman
1566645	bot-1769	alpha	C21r-4322	latches	19.39	-8.28	123	1.48	0.14	7.52	3	cover	squad-372	4	bot-1765	bot-1810	7.65	y	0	20	101	0	20	101	sniper
1566645	bot-1801	alpha	S00r-4320	tick	8.10	-20.58	91	1.64	0.72	12.26	3	seek	squad-374	3	bot-1825			-	0	1	29	0	9	101	sniper
1566645	bot-1810	bravo	E10r-1020	latches	26.76	-6.44	263	7.04	1.03	4.81	1	flee	squad-371	0	bot-1810	bot-1832	7.45	y	0	1	120	0	7	35	rifleman
1566645	bot-1823	alpha	S00r-4410	tick	9.03	-21.63	106	1.41	0.99	9.79	2	seek	squad-378	3	bot-1807			-	0	1	4	0	27	120	technical
1566645	bot-1830	alpha	F21r-4410	state	19.13	0.06	129	0.00	0.00		0		squad-374	5	bot-1825	bot-1810	9.84	y	0	7	35	0	7	35	sniper
1566695	bot-1751	alpha	T44mb13B0	state	-5.94	26.30	249	8.05	0.39	0.87	1	medic	squad-1	5	bot-1683	bot-1833	9.64	y	0	2	81	0	4	28	medic
1566695	bot-1765	alpha	S32r-R320	state+latches	-16.23	-8.17	85	0.00	0.02		0		squad-372	0	bot-1765	bot-1810	43.05	w	0	8	120	0	20	101	rifleman
1566695	bot-1775	alpha	H46mm22D0	health	-12.76	-2.57	198	0.00	0.00		0		squad-372	5	bot-1765	bot-1810	39.79	w	0	10	87	0	7	35	medic
1566695	bot-1791	alpha	S00m-4310	tick	13.20	-21.72	78	1.25	0.99	6.71	2	seek	squad-374	2	bot-1825			-	0	20	81	0	3	23	medic
1566695	bot-1810	bravo	E10r-1029	latches	26.76	-6.80	265	7.11	0.36	4.45	1	flee	squad-371	0	bot-1810	bot-1832	7.70	y	0	1	120	0	7	35	rifleman
1566695	bot-1813	alpha	F00r-3320	state	4.47	-5.53	92	0.00	0.01		0		squad-378	2	bot-1807	bot-1810	22.33	y	0	19	120	0	20	101	rifleman
1566695	bot-1825	alpha	A00r-4410	tier+score	21.18	-2.76	107	0.00	0.01		0		squad-374	0	bot-1825	bot-1810	6.89	y	0	24	120	0	20	101	rifleman
1566695	bot-1827	alpha	C00m-4422	tier+score	18.66	-3.05	115	1.50	0.60	4.47	2	cover	squad-374	4	bot-1825	bot-1810	8.87	y	0	16	101	0	7	35	medic
1566695	bot-1830	alpha	A00r-4410	state+tier+score	19.13	0.06	130	0.00	0.00		0		squad-374	5	bot-1825	bot-1810	10.06	y	0	6	35	0	6	35	sniper
1566751	bot-1769	alpha	C10r-4322	tier+score	19.27	-8.20	103	1.48	0.15	7.38	3	cover	squad-372	4	bot-1765	bot-1810	7.59	y	0	20	101	0	20	101	sniper
1566751	bot-1779	alpha	S00r-3320	tier+score	13.36	-5.73	267	2.39	0.35	21.14	4	seek	squad-372	1	bot-1765			-	0	17	120	0	17	120	technical
1566751	bot-1810	bravo	E10r-4029	ammo	26.77	-7.13	266	6.21	0.33	4.12	1	flee	squad-371	0	bot-1810	bot-1832	7.96	y	0	7	35	0	7	35	rifleman
1566751	bot-1813	alpha	U00r-3320	state	4.47	-5.53	93	0.00	0.00		0		squad-378	2	bot-1807	bot-1810	22.35	y	0	18	120	0	20	101	rifleman
1566751	bot-1827	alpha	C00m-3422	ammo	18.59	-3.05	117	1.50	0.07	4.40	2	cover	squad-374	4	bot-1825	bot-1810	9.10	y	0	15	101	0	7	35	medic
1566751	bot-1832	alpha	E10r-4311	tier+score	18.62	-7.60	88	6.49	2.91	0.20	1	muzzleRecovery	squad-374	1	bot-1825	bot-1810	7.95	y	0	23	120	0	23	120	technical
1566806	bot-1767	alpha	H36m-43D0	ammo	-6.71	12.98	244	0.00	0.00	4.04	1	grenade	squad-372	3	bot-1765			-	0	20	85	0	7	35	medic
1566806	bot-1813	alpha	U00r-332G	latches	4.59	-5.53	94	1.25	0.12	15.46	4	pursue	squad-378	2	bot-1807	bot-1810	22.35	w	0	18	120	0	20	101	rifleman
1566806	bot-1832	alpha	C10r-4310	state+latches	18.62	-7.60	88	0.00	0.00	0.20	0	muzzleRecovery	squad-374	1	bot-1825	bot-1810	7.95	y	0	23	120	0	23	120	technical
1566855	bot-1827	alpha	A00m-3420	state+latches	18.52	-3.05	118	1.50	0.07	4.33	2	cover	squad-374	4	bot-1825	bot-1810	9.32	y	0	15	101	0	7	35	medic
1566855	bot-1832	alpha	C10r-4312	latches	18.21	-7.11	93	6.45	0.64	7.63	3	cover	squad-374	1	bot-1825	bot-1810	8.38	y	0	23	120	0	23	120	technical
