t_ms	bot_id	team	code	changed_slots	x	z	yaw_deg	speed	moved	goal_dist	path_len	path_mode	squad_id	squad_rank	leader_id	target_id
26998	bot-19	bravo	A00m-442G	latches	-0.58	16.33	236	0.67	0.02		0		squad-4	0	bot-19	bot-24
27197	bot-24	alpha	S00r-4410	state+latches	-16.45	8.05	8	0.00	0.00		0		squad-3	4	bot-13	bot-19
27233	bot-19	bravo	S00m-4420	state+latches	-0.59	16.35	236	0.00	0.01		0		squad-4	0	bot-19	bot-24
27960	bot-13	alpha	S00r-3410	tick	-15.26	14.19	89	2.58	2.70	18.31	4	seek	squad-3	0	bot-13	bot-19
27960	bot-15	alpha	S00r-4410	tick	-10.79	12.65	81	2.51	2.67	8.45	3	seek	squad-3	1	bot-13	bot-19
27960	bot-18	alpha	S00r-4420	tick	-10.29	13.39	86	3.10	2.32	9.86	4	seek	squad-3	2	bot-13	bot-19
27960	bot-20	alpha	S00m-4420	tick	-4.68	13.66	33	0.93	1.21	2.25	1	seek	squad-3	5	bot-13	bot-19
27960	bot-21	bravo	S00r-4410	tick	3.89	18.10	237	2.40	2.52	21.25	7	seek	squad-4	1	bot-19	bot-13
27960	bot-22	alpha	S00r-4410	tick	-8.97	11.75	46	2.63	2.39	10.49	4	seek	squad-3	3	bot-13	bot-19
27960	bot-23	bravo	S00r-4410	tick	-1.40	17.16	235	2.32	1.97	20.22	6	seek	squad-4	2	bot-19	bot-13
28020	bot-24	alpha	A00r-4410	state	-16.45	9.78	67	2.41	1.73	17.37	5	seek	squad-3	4	bot-13	bot-19
28092	bot-21	bravo	A00r-4410	state	3.61	18.10	237	2.32	0.28	21.02	7	seek	squad-4	1	bot-19	bot-13
28174	bot-24	alpha	A00r-441G	latches	-16.45	9.78	67	0.00	0.00		0		squad-3	4	bot-13	bot-21
28201	bot-21	bravo	A00r-441G	latches	3.61	18.10	247	0.00	0.00		0		squad-4	1	bot-19	bot-24
28241	bot-19	bravo	S00m-4420	tick	-1.91	15.39	248	0.67	1.63	14.10	7	seek	squad-4	0	bot-19	bot-24
28374	bot-20	alpha	C00m-4420	state	-4.47	13.98	33	0.95	0.37	1.88	1	seek	squad-3	5	bot-13	bot-19
28394	bot-20	alpha	C00m-4422	latches	-4.40	13.82	42	5.06	0.17	5.19	2	cover	squad-3	5	bot-13	bot-19
28415	bot-19	bravo	C00m-4420	state	-1.94	15.17	248	1.37	0.22	13.98	7	seek	squad-4	0	bot-19	bot-24
28415	bot-24	alpha	S00r-4410	state+latches	-16.45	9.78	67	0.00	0.00		0		squad-3	4	bot-13	bot-21
28437	bot-19	bravo	C00m-4422	latches	-1.81	15.34	238	4.92	0.21	0.80	1	cover	squad-4	0	bot-19	bot-20
28437	bot-21	bravo	S00r-4410	state+latches	3.61	18.10	247	0.00	0.00		0		squad-4	1	bot-19	bot-24
28491	bot-23	bravo	E00r-4410	state	-1.61	16.05	199	1.85	1.14	19.42	6	seek	squad-4	2	bot-19	bot-13
28511	bot-23	bravo	E00r-4411	latches	-1.58	16.21	208	4.77	0.17	2.42	1	flee	squad-4	2	bot-19	bot-20
28690	bot-23	bravo	E00r-441H	latches	-1.37	17.01	209	4.58	0.83	1.59	1	flee	squad-4	2	bot-19	bot-20
28741	bot-23	bravo	E00r-4411	latches	-1.31	17.24	206	4.58	0.23	1.36	1	flee	squad-4	2	bot-19	bot-20
28840	bot-19	bravo	G00m-4422	state	-1.68	15.71	207	4.92	0.39	0.42	1	cover	squad-4	0	bot-19	bot-20
28862	bot-19	bravo	A00m-4420	state+latches	-1.62	15.80	205	0.00	0.11		0		squad-4	0	bot-19	bot-20
28969	bot-13	alpha	S00r-3410	tick	-12.68	13.92	88	2.27	2.59	15.74	3	seek	squad-3	0	bot-13	bot-19
28969	bot-15	alpha	S00r-4410	tick	-8.60	11.84	75	2.71	2.33	6.53	3	seek	squad-3	1	bot-13	bot-19
28969	bot-18	alpha	S00r-4420	tick	-8.94	12.62	75	3.02	1.55	8.61	4	seek	squad-3	2	bot-13	bot-19
28969	bot-22	alpha	S00r-4410	tick	-6.50	12.54	67	2.33	2.60	8.24	4	seek	squad-3	3	bot-13	bot-19
28998	bot-23	bravo	C00r-4410	state+latches	-1.04	18.26	199	0.60	1.06		0		squad-4	2	bot-19	bot-20
29019	bot-23	bravo	C00r-4412	latches	-1.07	18.14	198	3.44	0.12	4.46	4	cover	squad-4	2	bot-19	bot-20
29207	bot-19	bravo	F00m-4420	state	-1.64	15.85	198	0.00	0.05		0		squad-4	0	bot-19	bot-20
29229	bot-19	bravo	C00m-4420	state	-1.64	15.85	198	0.00	0.00		0		squad-4	0	bot-19	bot-20
29251	bot-19	bravo	C00m-4422	latches	-1.71	15.77	197	2.66	0.11	6.70	5	cover	squad-4	0	bot-19	bot-20
29376	bot-19	bravo	P00m-4420	state+latches	-1.82	15.50	195	4.29	0.29	6.60	1	muzzleRecovery	squad-4	0	bot-19	bot-20
29399	bot-20	alpha	P00m-4420	state+latches	-3.01	10.74	14	4.00	3.38	1.97	1	muzzleRecovery	squad-3	5	bot-13	bot-19
29420	bot-24	alpha	S00r-4410	tick	-16.45	11.99	55	2.46	2.21	20.90	6	seek	squad-3	4	bot-13	bot-21
29435	bot-19	bravo	A00m-4420	state	-1.94	15.72	212	0.00	0.25	6.83	0	muzzleRecovery	squad-4	0	bot-19	bot-20
29462	bot-21	bravo	S00r-4410	tick	1.54	18.06	237	2.42	2.07	18.45	7	seek	squad-4	1	bot-19	bot-24
29496	bot-20	alpha	C00m-4420	state	-2.98	10.35	39	0.00	0.40	1.72	0	muzzleRecovery	squad-3	5	bot-13	bot-19
29496	bot-23	bravo	C00r-441I	latches	-1.39	16.16	190	3.29	2.01	5.97	4	cover	squad-4	2	bot-19	bot-20
29522	bot-19	bravo	F00m-4420	state	-1.93	15.72	192	0.05	0.01		0		squad-4	0	bot-19	bot-20
29522	bot-20	alpha	C00m-4322	health+latches	-2.95	10.32	28	0.57	0.04	1.68	1	cover	squad-3	5	bot-13	bot-19
29522	bot-22	alpha	S21r-4410	tier+score	-5.43	12.88	33	1.82	1.12	7.35	4	seek	squad-3	3	bot-13	bot-19
29544	bot-13	alpha	S21r-3410	tier+score	-11.28	13.36	110	2.54	1.51	14.38	3	seek	squad-3	0	bot-13	bot-19
29544	bot-15	alpha	S21r-4410	tier+score	-7.16	12.23	97	2.60	1.49	5.05	2	seek	squad-3	1	bot-13	bot-19
29544	bot-18	alpha	S21r-4420	tier+score	-7.55	12.82	75	1.98	1.41	7.21	4	seek	squad-3	2	bot-13	bot-19
29544	bot-19	bravo	A00m-4420	state	-1.93	15.72	191	0.02	0.00		0		squad-4	0	bot-19	bot-20
29544	bot-20	alpha	C21m-4322	tier+score	-2.94	10.30	22	0.64	0.02	1.67	1	cover	squad-3	5	bot-13	bot-19
29544	bot-24	alpha	S21r-4410	tier+score	-16.45	12.31	74	2.58	0.32	20.81	6	seek	squad-3	4	bot-13	bot-21
29665	bot-19	bravo	F00m-4420	state	-1.93	15.72	190	0.00	0.00		0		squad-4	0	bot-19	bot-20
29665	bot-20	alpha	E32m-4220	state+tier+score+health+latches	-2.85	10.21	10	0.97	0.13		0		squad-3	5	bot-13	bot-19
29665	bot-22	alpha	C32r-4410	state+tier+score	-5.22	12.94	32	1.72	0.22	7.18	4	seek	squad-3	3	bot-13	bot-19
29665	bot-24	alpha	S32r-4410	tier+score	-16.45	12.65	75	2.93	0.34	20.72	6	seek	squad-3	4	bot-13	bot-21
29689	bot-13	alpha	S32r-3410	tier+score	-10.94	13.17	110	2.98	0.39	14.06	3	seek	squad-3	0	bot-13	bot-19
29689	bot-15	alpha	S32r-4410	tier+score	-6.81	12.19	99	2.21	0.35	4.75	2	seek	squad-3	1	bot-13	bot-19
29689	bot-18	alpha	S32r-4420	tier+score	-7.27	12.82	83	1.79	0.28	6.93	4	seek	squad-3	2	bot-13	bot-19
29689	bot-19	bravo	A00m-4420	state	-1.93	15.72	189	0.00	0.00		0		squad-4	0	bot-19	bot-20
29689	bot-20	alpha	E32m-4229	latches	-2.80	10.08	9	3.63	0.14	1.09	1	flee	squad-3	5	bot-13	bot-19
29689	bot-22	alpha	C32r-4412	latches	-5.09	12.82	42	4.69	0.18	4.89	1	cover	squad-3	3	bot-13	bot-19
29729	bot-23	bravo	C00r-4412	latches	-1.25	15.72	165	1.09	0.46	6.42	4	cover	squad-4	2	bot-19	bot-20
29752	bot-23	bravo	C10r-4412	tier	-1.31	15.66	171	3.72	0.09	6.46	4	cover	squad-4	2	bot-19	bot-20
29775	bot-19	bravo	A10m-4420	tier	-1.93	15.72	188	0.00	0.00		0		squad-4	0	bot-19	bot-20
29775	bot-20	alpha	E32m-4220	latches	-2.71	9.79	8	3.44	0.30	0.79	1	flee	squad-3	5	bot-13	bot-19
29809	bot-19	bravo	F10m-4420	state	-1.93	15.72	188	0.00	0.00		0		squad-4	0	bot-19	bot-20
29809	bot-19	bravo	F10m-3420	ammo	-1.93	15.72	187	0.00	0.00		0		squad-4	0	bot-19	bot-20
29809	bot-20	alpha	E33m-4129	score+health+latches	-2.67	9.68	7	3.41	0.12	0.67	1	flee	squad-3	5	bot-13	bot-19
29809	bot-22	alpha	C33r-4412	score	-4.67	12.44	73	4.73	0.56	4.33	1	cover	squad-3	3	bot-13	bot-19
29809	bot-24	alpha	S33r-4410	score	-16.45	13.06	76	3.76	0.41	20.62	6	seek	squad-3	4	bot-13	bot-21
29833	bot-13	alpha	S33r-3410	score	-10.59	13.04	88	2.68	0.37	13.72	3	seek	squad-3	0	bot-13	bot-19
29833	bot-15	alpha	S33r-4410	score	-6.48	12.15	76	2.39	0.33	4.46	2	seek	squad-3	1	bot-13	bot-19
29833	bot-18	alpha	S33r-4420	score	-7.00	12.82	79	1.96	0.27	6.66	4	seek	squad-3	2	bot-13	bot-19
29833	bot-19	bravo	A10m-3420	state	-1.93	15.72	187	0.00	0.00		0		squad-4	0	bot-19	bot-20
29908	bot-20	alpha	E33m-3129	ammo	-2.57	9.36	6	3.54	0.34	0.33	1	flee	squad-3	5	bot-13	bot-19
29908	bot-21	bravo	S21r-4410	tier+score	0.80	17.46	237	2.11	0.96	17.50	6	seek	squad-4	1	bot-19	bot-24
29908	bot-23	bravo	C21r-4412	tier+score	-1.38	15.53	211	0.26	0.15	6.55	4	cover	squad-4	2	bot-19	bot-22
29908	bot-24	alpha	S00r-4410	tier+score	-16.36	13.31	77	3.43	0.27	20.46	5	seek	squad-3	4	bot-13	bot-21
29932	bot-19	bravo	A21m-3320	tier+score+health	-1.93	15.74	186	0.02	0.02		0		squad-4	0	bot-19	bot-20
29959	bot-19	bravo	F21m-3320	state	-1.93	15.74	186	0.05	0.00		0		squad-4	0	bot-19	bot-20
29959	bot-20	alpha	E33m-3120	latches	-2.59	9.22	6	5.09	0.14	4.75	1	flee	squad-3	5	bot-13	bot-19
29983	bot-19	bravo	A21m-3320	state	-1.92	15.75	186	0.43	0.01		0		squad-4	0	bot-19	bot-20
29983	bot-20	alpha	E33m-3129	latches	-2.62	9.10	6	5.06	0.12	4.63	1	flee	squad-3	5	bot-13	bot-19
30009	bot-21	bravo	C21r-4410	state	0.69	17.34	238	2.10	0.16	17.34	6	seek	squad-4	1	bot-19	bot-24
30031	bot-19	bravo	A21m-332G	latches	-1.92	15.76	186	0.05	0.01		0		squad-4	0	bot-19	bot-20
30031	bot-20	alpha	E33m-312P	latches	-2.66	8.87	6	4.97	0.24	4.39	1	flee	squad-3	5	bot-13	bot-19
30031	bot-21	bravo	C21r-4412	latches	0.71	17.57	225	4.72	0.22	4.00	1	cover	squad-4	1	bot-19	bot-22
30031	bot-24	alpha	S33r-4410	tier+score	-16.00	13.57	77	4.77	0.44	20.06	5	seek	squad-3	4	bot-13	bot-21
30091	bot-21	bravo	C21r-441I	latches	0.74	17.85	223	5.08	0.29	3.71	1	cover	squad-4	1	bot-19	bot-22
30123	bot-19	bravo	C21m-3320	state+latches	-1.92	15.77	186	0.27	0.01		0		squad-4	0	bot-19	bot-20
30123	bot-24	alpha	S00r-4410	tier+score	-15.77	13.70	77	3.08	0.27	19.80	5	seek	squad-3	4	bot-13	bot-21
30156	bot-19	bravo	C21m-3322	latches	-1.85	16.07	203	4.87	0.31	7.98	2	cover	squad-4	0	bot-19	bot-22
30213	bot-15	alpha	C33r-4410	state	-5.60	12.15	59	2.34	0.88	3.68	2	seek	squad-3	1	bot-13	bot-19
30236	bot-15	alpha	C33r-4412	latches	-5.46	12.06	69	4.46	0.17	9.56	3	cover	squad-3	1	bot-13	bot-19
30259	bot-20	alpha	E33m-3129	latches	-2.92	7.73	6	5.41	1.17	3.22	1	flee	squad-3	5	bot-13	bot-19
30325	bot-21	bravo	C21r-4412	latches	0.83	18.96	283	4.91	1.12	2.60	1	cover	squad-4	1	bot-19	bot-22
30424	bot-18	alpha	E33r-4420	state	-5.73	12.51	74	2.33	1.30	5.50	4	seek	squad-3	2	bot-13	bot-19
30424	bot-21	bravo	S21r-4410	state+latches	0.86	19.35	304	4.74	0.39	2.21	1	cover	squad-4	1	bot-19	bot-22
30448	bot-18	alpha	E33r-4421	latches	-5.92	12.53	63	4.64	0.19	2.53	1	flee	squad-3	2	bot-13	bot-23
30499	bot-18	alpha	E33r-442H	latches	-6.16	12.53	60	4.58	0.23	2.29	1	flee	squad-3	2	bot-13	bot-23
30615	bot-15	alpha	E33r-4410	state+latches	-4.19	11.33	31	3.66	1.47	8.41	3	cover	squad-3	1	bot-13	bot-23
30637	bot-15	alpha	E33r-4411	latches	-4.13	11.15	29	4.11	0.18	2.70	1	flee	squad-3	1	bot-13	bot-23
30668	bot-13	alpha	A33r-3410	state	-8.63	12.35	79	2.46	2.08	11.88	3	seek	squad-3	0	bot-13	bot-19
30668	bot-18	alpha	E33r-4421	latches	-6.93	12.54	64	4.63	0.78	1.52	1	flee	squad-3	2	bot-13	bot-23
30668	bot-19	bravo	C21m-332I	latches	-0.05	17.30	205	4.65	2.18	5.87	2	cover	squad-4	0	bot-19	bot-15
30690	bot-24	alpha	C33r-4410	state+tier+score	-14.33	14.03	100	2.59	1.47	18.33	4	seek	squad-3	4	bot-13	bot-21
30713	bot-23	bravo	P21r-4410	state+latches	-2.35	14.72	190	4.51	1.27	7.01	1	muzzleRecovery	squad-4	2	bot-19	bot-22
30713	bot-24	alpha	C33r-4412	latches	-14.18	14.21	89	5.26	0.24	1.12	1	cover	squad-3	4	bot-13	bot-23
30735	bot-13	alpha	C33r-3410	state	-8.61	12.38	69	0.20	0.03		0		squad-3	0	bot-13	bot-23
30735	bot-19	bravo	C32m-332I	tier+score	0.23	17.43	199	4.61	0.31	5.56	2	cover	squad-4	0	bot-19	bot-15
30735	bot-21	bravo	S32r-4410	tier+score	0.52	18.81	220	2.10	0.64	8.98	3	seek	squad-4	1	bot-19	bot-22
30735	bot-23	bravo	E32r-4310	state+tier+score+health	-2.26	14.68	184	0.00	0.10	7.07	0	muzzleRecovery	squad-4	2	bot-19	bot-22
30762	bot-13	alpha	C33r-3412	latches	-8.79	12.45	70	3.75	0.19	4.66	2	cover	squad-3	0	bot-13	bot-23
30762	bot-23	bravo	E32r-4311	latches	-2.09	14.86	191	5.01	0.25	3.06	1	flee	squad-4	2	bot-19	bot-22
30762	bot-24	alpha	C33r-441I	latches	-14.01	14.40	80	5.24	0.26	0.86	1	cover	squad-3	4	bot-13	bot-23
30820	bot-21	bravo	C32r-4410	state	0.41	18.71	229	2.17	0.14	8.86	3	seek	squad-4	1	bot-19	bot-22
30820	bot-22	alpha	P33r-4410	state+latches	-2.94	10.74	13	2.61	2.43	1.91	1	muzzleRecovery	squad-3	3	bot-13	bot-23
30841	bot-18	alpha	E33r-442H	latches	-7.68	12.58	67	4.06	0.75	0.77	1	flee	squad-3	2	bot-13	bot-23
30841	bot-21	bravo	C32r-4412	latches	0.29	18.62	231	4.18	0.15	5.16	4	cover	squad-4	1	bot-19	bot-22
30869	bot-13	alpha	C33r-341I	latches	-9.16	12.57	63	3.64	0.40	4.27	2	cover	squad-3	0	bot-13	bot-23
30869	bot-19	bravo	M33m-332G	state+score+latches	0.71	17.48	202	4.59	0.48	5.09	2	cover	squad-4	0	bot-19	bot-15
30869	bot-21	bravo	C33r-4412	score	0.20	18.55	229	4.12	0.12	5.13	4	cover	squad-4	1	bot-19	bot-22
30869	bot-23	bravo	E33r-4210	score+health+latches	-1.71	15.24	193	5.32	0.53	5.36	1	flee	squad-4	2	bot-19	bot-22
30869	bot-24	alpha	G33r-441I	state	-13.74	14.71	60	5.19	0.41	0.45	1	cover	squad-3	4	bot-13	bot-23
30894	bot-19	bravo	M33m-3320	latches	0.58	17.26	202	5.12	0.26	3.20	1	medic	squad-4	0	bot-19	bot-15
30894	bot-20	alpha	E33m-312G	latches	-3.41	4.84	9	0.00	2.93		0		squad-3	5	bot-13	bot-23
30894	bot-23	bravo	E33r-4219	latches	-1.62	15.33	194	5.25	0.13	5.22	1	flee	squad-4	2	bot-19	bot-22
30924	bot-24	alpha	G44rb441I	tier+score+element	-13.45	15.05	59	0.00	0.45		0		squad-3	4	bot-13	bot-23
30951	bot-13	alpha	C44rb341I	tier+score+element	-9.38	12.65	42	2.69	0.23	4.05	2	cover	squad-3	0	bot-13	bot-23
30951	bot-15	alpha	E44rm4411	tier+score+element	-3.76	9.94	23	3.84	1.27	1.58	1	flee	squad-3	1	bot-13	bot-23
30951	bot-18	alpha	E44rm442H	tier+score+element	-8.08	12.55	67	3.42	0.40	0.37	1	flee	squad-3	2	bot-13	bot-23
30951	bot-20	alpha	E44mm312G	tier+score+element	-3.40	4.84	9	0.35	0.00		0		squad-3	5	bot-13	bot-23
30951	bot-22	alpha	P33r-4310	health	-2.83	10.33	51	3.48	0.43	1.58	1	muzzleRecovery	squad-3	3	bot-13	bot-23
30980	bot-19	bravo	M44mm3320	tier+score+element	0.36	16.95	202	4.39	0.38	2.83	1	medic	squad-4	0	bot-19	bot-15
30980	bot-21	bravo	C44rm4412	tier+score+element	-0.13	18.23	225	4.03	0.45	5.06	4	cover	squad-4	1	bot-19	bot-22
30980	bot-22	alpha	C44rm4310	state+tier+score+element	-2.83	10.33	51	0.00	0.00	1.58	0	muzzleRecovery	squad-3	3	bot-13	bot-23
30980	bot-23	bravo	E44rb4119	tier+score+element+health	-1.30	15.65	202	5.19	0.45	4.77	1	flee	squad-4	2	bot-19	bot-15
31018	bot-22	alpha	C44rm4312	latches	-2.77	10.29	34	1.09	0.07	1.52	1	cover	squad-3	3	bot-13	bot-23
31018	bot-24	alpha	G44rb4412	latches	-13.42	15.13	67	1.11	0.08		0		squad-3	4	bot-13	bot-23
31044	bot-15	alpha	E44rm441H	latches	-3.61	9.64	22	3.36	0.33	1.30	1	flee	squad-3	1	bot-13	bot-23
31044	bot-18	alpha	A44rm442G	state+latches	-8.17	12.57	67	0.00	0.09		0		squad-3	2	bot-13	bot-23
31044	bot-22	alpha	C44rm431I	latches	-2.74	10.28	40	1.27	0.03	1.48	1	cover	squad-3	3	bot-13	bot-23
31044	bot-23	bravo	E44rm411P	element+latches	-1.11	15.93	202	6.59	0.34	4.44	1	flee	squad-4	2	bot-19	bot-15
31084	bot-18	alpha	S44rm4420	state+latches	-8.17	12.57	67	0.46	0.00		0		squad-3	2	bot-13	bot-23
31112	bot-13	alpha	C44rb3412	latches	-9.73	12.77	0	1.96	0.38	3.67	2	cover	squad-3	0	bot-13	bot-23
31112	bot-19	bravo	T44mm3320	state	0.11	16.60	201	3.25	0.42	2.43	1	medic	squad-4	0	bot-19	bot-15
31142	bot-13	alpha	S44rb3414	state+latches	-9.73	12.77	0	1.96	0.00	3.67	2	cover	squad-3	0	bot-13	bot-23
31142	bot-20	alpha	E44mm3120	latches	-3.40	4.84	9	0.00	0.00		0		squad-3	5	bot-13	bot-23
31170	bot-13	alpha	S44rm3414	element	-9.73	12.77	12	0.00	0.00		0		squad-3	0	bot-13	bot-23
31280	bot-15	alpha	E44rm4411	latches	-3.22	9.22	22	1.74	0.57	0.79	1	flee	squad-3	1	bot-13	bot-23
31280	bot-22	alpha	C44rm4312	latches	-2.38	10.19	101	1.83	0.37	1.13	1	cover	squad-3	3	bot-13	bot-23
31280	bot-23	bravo	E44rm4119	latches	-0.43	16.92	202	5.19	1.20	3.27	1	flee	squad-4	2	bot-19	bot-15
31411	bot-20	alpha	H44mm3120	state	-3.40	4.84	9	0.00	0.00		0		squad-3	5	bot-13	bot-23
31411	bot-20	alpha	H44mm3220	health	-3.40	4.84	13	0.00	0.00		0		squad-3	5	bot-13	bot-23
31581	bot-15	alpha	C44rm4410	state+latches	-2.79	9.01	22	0.00	0.49		0		squad-3	1	bot-13	bot-23
31611	bot-15	alpha	C44rm4412	latches	-2.91	8.83	11	4.83	0.22	7.89	1	cover	squad-3	1	bot-13	bot-23
31639	bot-22	alpha	G44rm4312	state	-1.65	9.81	128	4.78	0.82	0.33	1	cover	squad-3	3	bot-13	bot-23
31639	bot-23	bravo	E44rm4219	health	0.78	18.31	202	5.14	1.84	1.47	1	flee	squad-4	2	bot-19	bot-15
31662	bot-13	alpha	S44rm3410	latches	-9.73	12.75	109	0.00	0.03		0		squad-3	0	bot-13	bot-23
31693	bot-19	bravo	M44mm3320	state	0.09	16.67	187	0.01	0.07	2.45	1	medic	squad-4	0	bot-19	bot-15
31743	bot-19	bravo	T44mm3320	state	0.29	17.06	201	6.22	0.43	1.44	1	medic	squad-4	0	bot-19	bot-15
31840	bot-24	alpha	C44rb4412	state	-12.73	15.26	130	0.09	0.70		0		squad-3	4	bot-13	bot-23
31874	bot-19	bravo	M44mm3320	state	0.28	17.08	172	2.20	0.03	1.42	1	medic	squad-4	0	bot-19	bot-15
31914	bot-25	bravo	P00r-0410	initial	-0.45	11.05	0	0.00			0			-1		
31914	bot-26	alpha	P00r-0410	initial	-11.95	14.05	0	0.00			0			-1		
31946	bot-13	alpha	A44rb3410	state+element	-9.29	12.62	85	2.60	0.45	9.88	3	seek	squad-3	0	bot-13	bot-23
31946	bot-19	bravo	T44mm3320	state	0.49	17.50	191	6.20	0.46	0.95	1	medic	squad-4	0	bot-19	bot-15
31946	bot-23	bravo	E44rm4210	latches	1.82	18.92	202	0.01	1.21		0		squad-4	2	bot-19	bot-15
31946	bot-25	bravo	C44rm4410	state+tier+score+element+ammo	-0.45	11.05	0	0.00	0.00		0		squad-4	3	bot-19	
31946	bot-26	alpha	S44rm4410	state+tier+score+element+ammo	-11.95	14.05	0	0.00	0.00		0		squad-3	6	bot-13	
31983	bot-18	alpha	A44rb4420	state+element	-6.24	12.91	80	2.09	1.96	3.84	1	seek	squad-3	2	bot-13	bot-23
31983	bot-20	alpha	E44mb3220	state+element	-3.40	4.84	356	0.00	0.00		0		squad-3	5	bot-13	bot-23
31983	bot-21	bravo	C44rm4412	tick	-1.90	15.29	185	1.28	3.44	6.59	4	cover	squad-4	1	bot-19	bot-22
31983	bot-25	bravo	C44rb4412	element+latches	-0.16	10.89	18	4.64	0.33	3.22	3	cover	squad-4	3	bot-19	
31983	bot-26	alpha	P44rm4410	state	-11.91	13.98	8	2.33	0.08	11.00	4	seek	squad-3	6	bot-13	
32012	bot-20	alpha	E44mb3229	latches	-3.65	4.67	14	4.65	0.30	6.01	1	flee	squad-3	5	bot-13	bot-25
32012	bot-26	alpha	S44rm4410	state	-11.84	13.91	18	2.33	0.09	34.86	0		squad-3	6	bot-13	bot-19
32045	bot-24	alpha	G44rb4412	state	-13.07	15.21	169	1.77	0.34	0.42	1	cover	squad-3	4	bot-13	bot-23
32045	bot-26	alpha	A44rb4410	state+element	-11.78	13.89	25	2.51	0.07	10.83	5	seek	squad-3	6	bot-13	bot-19
32173	bot-13	alpha	C44rb3410	state	-9.26	12.63	101	0.01	0.03		0		squad-3	0	bot-13	bot-25
32201	bot-13	alpha	C44rb3412	latches	-9.13	12.65	102	1.59	0.12	6.95	3	cover	squad-3	0	bot-13	bot-25
32306	bot-15	alpha	S44rm4410	state+latches	-4.45	6.42	217	4.14	2.86	5.04	1	cover	squad-3	1	bot-13	bot-23
32306	bot-22	alpha	C44rm4312	state	-1.45	9.55	5	0.00	0.33		0		squad-3	3	bot-13	bot-25
32306	bot-24	alpha	A44rb4410	state+latches	-13.45	15.06	129	0.02	0.41		0		squad-3	4	bot-13	bot-25
32355	bot-21	bravo	C44rm4422	packs	-2.16	14.65	196	0.84	0.70	3.24	5	cover	squad-4	1	bot-19	bot-15
32383	bot-15	alpha	C44rm4410	state	-4.41	6.58	234	2.52	0.16	6.76	2	seek	squad-3	1	bot-13	bot-23
32411	bot-15	alpha	C44rm4412	latches	-4.53	6.37	219	4.29	0.24	4.95	1	cover	squad-3	1	bot-13	bot-23
32454	bot-18	alpha	A44rm442G	element+latches	-6.25	12.90	110	0.00	0.02		0		squad-3	2	bot-13	bot-25
32454	bot-23	bravo	H44rm4210	state	1.82	18.92	202	0.00	0.00		0		squad-4	2	bot-19	bot-15
