t_ms	bot_id	team	code	changed_slots	x	z	yaw_deg	speed	moved	goal_dist	path_len	path_mode	squad_id	squad_rank	leader_id
61357	bot-21	alpha	E33r-4129	tier+score+element	-1.97	15.49	140	2.81	2.01	5.26	3	flee	squad-1	0	bot-21
61357	bot-25	alpha	M33m-44B0	tier+score+element	-0.84	15.83	47	2.64	2.15	2.87	1	medic	squad-1	5	bot-21
61390	bot-17	bravo	P00r-4420	packs	12.03	19.01	237	1.11	1.67	0.66	9	patrolReentry	squad-2	0	bot-17
61440	bot-28	alpha	S44rm4320	tier+score+element	-16.30	-1.83	227	2.90	0.26	7.39	2	seek	squad-10	0	bot-28
61440	bot-30	alpha	E44rm4119	tier+score+element+health	-13.47	-1.35	41	0.74	0.08	1.36	2	flee	squad-10	1	bot-28
61466	bot-1	alpha	D00r--000	tick	-19.31	14.01	96	0.00	0.00	6.86	0		squad-1	-1	bot-21
61466	bot-5	alpha	S44rm4420	tier+score+element	-7.28	1.17	235	0.41	0.02	8.12	3	seek	squad-1	3	bot-21
61466	bot-16	alpha	C44mb43B2	tier+score+element	-10.99	1.19	144	4.85	0.64	1.05	1	cover	squad-1	4	bot-21
61482	bot-14	alpha	F00r-2320	state	-8.41	19.83	128	0.00	0.00		0		squad-1	1	bot-21
61482	bot-21	alpha	E33r-3129	ammo	-2.03	15.11	132	3.20	0.38	4.97	3	flee	squad-1	0	bot-21
61482	bot-29	bravo	F10m-4320	state+health	-0.34	13.63	340	0.00	0.00		0		squad-8	1	
61497	bot-5	alpha	S45rm4420	score	-7.28	1.17	235	0.20	0.01	8.11	3	seek	squad-1	3	bot-21
61497	bot-14	alpha	A21r-2320	state+tier+score	-8.41	19.83	128	0.00	0.00		0		squad-1	1	bot-21
61497	bot-16	alpha	C45mb43B2	score	-10.85	1.19	137	4.88	0.14	0.91	1	cover	squad-1	4	bot-21
61497	bot-21	alpha	E44rb3129	tier+score+element	-2.04	15.06	131	2.35	0.05	4.94	3	flee	squad-1	0	bot-21
61497	bot-25	alpha	M44mm43B0	tier+score+element+health	-1.10	15.53	83	2.38	0.40	2.47	1	medic	squad-1	5	bot-21
61497	bot-29	bravo	A10m-4320	state	-0.34	13.63	339	0.00	0.00		0		squad-8	1	
61514	bot-3	alpha	P21r-2310	tier+score	-14.13	21.49	71	0.00	0.00		0		squad-1	2	bot-21
61514	bot-25	alpha	M44mb43B0	element	-1.14	15.50	87	2.68	0.05	2.42	1	medic	squad-1	5	bot-21
61540	bot-29	bravo	C10m-4320	state	-0.34	13.63	336	0.00	0.00		0		squad-8	1	
61560	bot-27	bravo	C38r-4410	state+latches	-8.69	-8.21	326	0.04	3.13		0		squad-8	0	
61560	bot-28	alpha	S45rm4320	score	-16.55	-1.99	221	2.55	0.29	7.12	2	seek	squad-10	0	bot-28
61560	bot-29	bravo	C10m-4322	latches	-0.37	13.54	334	3.10	0.09	4.13	1	cover	squad-8	1	
61560	bot-30	alpha	E45rm4019	score+health	-13.35	-1.29	41	2.23	0.13	1.23	2	flee	squad-10	1	bot-28
61580	bot-5	alpha	S46rm4420	score	-7.28	1.16	235	0.12	0.01	8.10	3	seek	squad-1	3	bot-21
61580	bot-16	alpha	C46mb43B2	score	-10.46	1.15	115	4.61	0.39	0.52	1	cover	squad-1	4	bot-21
61580	bot-18	bravo	P00r-3310	tick	15.79	21.48	201	1.81	1.66	3.75	1	squad	squad-2	1	bot-17
61580	bot-27	bravo	C38r-4412	latches	-8.69	-8.21	326	0.00	0.00		0		squad-8	0	
61601	bot-14	alpha	F21r-2320	state	-8.41	19.83	128	0.00	0.00		0		squad-1	1	bot-21
61601	bot-16	alpha	A46mb43B0	state+latches	-10.46	1.15	115	4.61	0.00	0.52	1	cover	squad-1	4	bot-21
61601	bot-29	bravo	E10m-4120	state+health+latches	-0.39	13.48	334	3.14	0.07		0		squad-8	1	
61616	bot-14	alpha	A21r-2320	state	-8.41	19.83	128	0.00	0.00		0		squad-1	1	bot-21
61616	bot-29	bravo	E10m-4129	latches	-0.44	13.35	334	4.01	0.14	7.21	5	flee	squad-8	1	
61652	bot-3	alpha	P32r-2310	tier+score	-14.13	21.49	103	0.00	0.00		0		squad-1	2	bot-21
61652	bot-5	alpha	S47rm4420	score	-7.27	1.17	235	0.23	0.01	8.12	3	seek	squad-1	3	bot-21
61652	bot-14	alpha	A32r-2320	tier+score	-8.40	19.83	129	0.00	0.00		0		squad-1	1	bot-21
61652	bot-16	alpha	A47mb43B0	score	-10.45	1.17	100	0.19	0.02		0		squad-1	4	bot-21
61652	bot-21	alpha	E45rb3129	score	-2.25	14.68	129	2.84	0.43	4.54	2	flee	squad-1	0	bot-21
61652	bot-25	alpha	E45mb42B0	state+score+health	-1.36	15.27	117	2.78	0.32		0		squad-1	5	bot-21
61676	bot-3	alpha	C32r-2310	state	-14.13	21.49	103	0.00	0.00		0		squad-1	2	bot-21
61676	bot-25	alpha	E45mb42B9	latches	-1.63	15.22	129	5.51	0.27	6.82	4	flee	squad-1	5	bot-21
61692	bot-3	alpha	C32r-2312	latches	-14.13	21.49	103	0.00	0.00		0		squad-1	2	bot-21
61724	bot-14	alpha	F32r-2320	state	-8.40	19.83	131	0.00	0.00		0		squad-1	1	bot-21
61724	bot-29	bravo	E10m-4029	health	-0.60	12.92	327	4.45	0.45	7.63	5	flee	squad-8	1	bot-27
61740	bot-14	alpha	A32r-2320	state	-8.40	19.83	131	0.00	0.00		0		squad-1	1	bot-21
61790	bot-27	bravo	C38r-3412	ammo	-8.69	-8.21	331	0.00	0.00		1	muzzleRecovery	squad-8	0	bot-27
61807	bot-27	bravo	P38r-3410	state+latches	-8.69	-8.21	331	4.16	0.00		1	muzzleRecovery	squad-8	0	bot-27
61824	bot-27	bravo	A38r-3410	state	-8.74	-8.26	326	0.00	0.07		0	muzzleRecovery	squad-8	0	bot-27
61824	bot-30	alpha	E45rm4010	latches	-12.62	-0.79	42	5.51	0.89	0.38	1	flee	squad-10	1	bot-28
61842	bot-14	alpha	F32r-2320	state	-8.40	19.83	133	0.00	0.00		0		squad-1	1	bot-21
61842	bot-14	alpha	P32r-2320	state	-8.40	19.83	134	0.00	0.00		0		squad-1	1	bot-21
61842	bot-29	bravo	D00m--000	state+tier+ammo+packs+latches	-0.76	12.48	315	0.00	0.48	8.07	5	flee	squad-8	1	bot-27
61842	bot-16	alpha	S47mm43B4	state+element+latches	-10.45	1.18	65	0.00	0.01		0		squad-1	4	bot-21
61842	bot-21	alpha	E45rm3120	element+latches	-2.52	14.33	136	1.35	0.45	6.83	2	flee	squad-1	0	bot-21
61842	bot-25	alpha	E45mm42B0	element+latches	-1.81	15.01	157	0.06	0.28		0		squad-1	5	bot-21
61857	bot-14	alpha	S32r-2320	state	-8.40	19.83	134	0.00	0.00		0		squad-1	1	bot-21
61857	bot-14	alpha	S32r-R320	ammo	-8.39	19.82	137	1.33	0.02	8.13	3	seek	squad-1	1	bot-21
61857	bot-21	alpha	E45rb3129	element+latches	-2.54	14.32	140	1.57	0.02	6.81	2	flee	squad-1	0	bot-21
61857	bot-25	alpha	E45mb42B0	element	-1.82	15.02	161	0.23	0.00		0		squad-1	5	bot-21
61857	bot-30	alpha	E45rm4019	latches	-12.57	-0.70	42	0.00	0.10		0		squad-10	1	bot-28
61875	bot-14	alpha	A32r-R320	state	-8.39	19.82	137	1.33	0.00	8.13	3	seek	squad-1	1	bot-21
61875	bot-30	alpha	E45rm4010	latches	-12.57	-0.70	42	0.00	0.00		0		squad-10	1	bot-28
61907	bot-27	bravo	F38r-3410	state	-8.75	-8.26	333	0.00	0.00		0		squad-8	0	bot-27
61907	bot-27	bravo	P38r-3410	state	-8.75	-8.26	333	0.00	0.00		0		squad-8	0	bot-27
61907	bot-30	alpha	D00r--000	state+tier+score+element+ammo+packs	-12.57	-0.70	42	0.00	0.00		0		squad-10	1	bot-28
61907	bot-28	alpha	S37r-4320	tier+score+element	-17.08	-2.71	200	2.56	0.89	6.24	1	seek	squad-10	0	bot-28
61924	bot-5	alpha	S39r-4420	tier+score+element	-7.28	1.16	235	0.15	0.01	8.11	3	seek	squad-1	3	bot-21
61924	bot-16	alpha	S49mm43B4	score	-10.45	1.18	85	0.00	0.00		0		squad-1	4	bot-21
61924	bot-21	alpha	E47rb3129	score	-2.66	14.30	157	2.01	0.12	6.74	2	flee	squad-1	0	bot-21
61924	bot-27	bravo	A38r-3410	state	-8.75	-8.26	333	0.00	0.00		0		squad-8	0	bot-27
62074	bot-25	alpha	E45mm42BG	element+latches	-1.90	15.12	196	0.60	0.13		0		squad-1	5	bot-21
62307	bot-25	alpha	E45mm42B0	latches	-1.94	15.15	196	0.00	0.05		0		squad-1	5	bot-21
62324	bot-16	alpha	S49mm43B0	latches	-10.42	1.18	168	1.34	0.02	9.83	3	seek	squad-1	4	bot-21
62359	bot-25	alpha	H45mm42B0	state	-1.94	15.15	196	0.00	0.00		0		squad-1	5	bot-21
62359	bot-27	bravo	A37r-3410	score	-8.75	-8.26	13	0.00	0.00		0		squad-8	0	bot-27
62390	bot-17	bravo	P00r-4420	tick	10.71	18.27	226	2.40	1.51	0.88	9	patrolReentry	squad-2	0	bot-17
62407	bot-17	bravo	C36r-4420	state+tier+score	10.71	18.27	226	2.40	0.00	0.88	9	patrolReentry	squad-2	0	bot-17
62407	bot-18	bravo	P36r-3310	tier+score	15.22	20.01	211	2.42	1.58	2.97	2	squad	squad-2	1	bot-17
62407	bot-21	alpha	E46rb3129	score	-3.49	14.66	193	2.00	0.90	5.92	1	flee	squad-1	0	bot-21
62407	bot-25	alpha	H44mm42B0	score	-1.94	15.15	182	0.00	0.00		0		squad-1	5	bot-21
62429	bot-17	bravo	C00r-4422	tier+score+latches	10.90	18.26	216	4.65	0.18	9.46	5	cover	squad-2	0	bot-17
62429	bot-18	bravo	P00r-3310	tier+score	15.21	20.01	214	0.05	0.00		0		squad-2	1	bot-17
62470	bot-1	alpha	D00r--000	tick	-19.31	14.01	96	0.00	0.00	6.86	0		squad-1	-1	bot-21
62492	bot-27	bravo	A36r-3410	score	-8.75	-8.26	13	0.00	0.00		0		squad-8	0	bot-27
62624	bot-27	bravo	A35r-3410	score	-8.75	-8.26	12	0.00	0.00		0		squad-8	0	bot-27
62657	bot-21	alpha	E44rb3129	score	-3.92	15.12	192	2.98	0.63	5.28	1	flee	squad-1	0	bot-21
62690	bot-21	alpha	E44rb3120	latches	-3.88	15.11	192	5.27	0.04	5.61	3	flee	squad-1	0	bot-21
62707	bot-3	alpha	C32r-2312	tick	-14.13	21.49	103	0.00	0.00		0		squad-1	2	bot-21
62707	bot-21	alpha	E44rb3129	latches	-3.81	15.06	192	5.28	0.09	5.60	3	flee	squad-1	0	bot-21
62740	bot-27	bravo	A34r-3410	score	-8.75	-8.26	12	0.00	0.00		0		squad-8	0	bot-27
62790	bot-17	bravo	P00r-4420	state+latches	12.47	18.19	127	4.59	1.58	9.15	5	cover	squad-2	0	bot-17
62824	bot-5	alpha	S38r-4420	score	-7.28	1.18	190	0.22	0.02	8.12	3	seek	squad-1	3	bot-21
62824	bot-16	alpha	S48mm43B0	score	-9.45	1.15	174	2.39	0.97	9.65	3	seek	squad-1	4	bot-21
62824	bot-28	alpha	S36r-4320	score	-17.94	-4.00	173	1.33	1.55	4.68	1	seek	squad-10	0	bot-28
62840	bot-21	alpha	E46rb3129	score	-3.20	14.64	193	5.82	0.74	5.63	3	flee	squad-1	0	bot-21
62874	bot-16	alpha	S38m-43B0	tier+element	-9.33	1.14	175	2.37	0.12	9.63	3	seek	squad-1	4	bot-21
62893	bot-14	alpha	A32r-R320	tick	-8.38	19.82	181	0.00	0.01		0		squad-1	1	bot-21
62893	bot-21	alpha	E44rb3129	score	-2.92	14.54	194	5.82	0.30	5.58	2	flee	squad-1	0	bot-21
62907	bot-27	bravo	F35r-3310	state+score+health	-8.75	-8.26	14	0.00	0.00		0		squad-8	0	bot-27
62924	bot-3	alpha	C33r-2312	score	-14.13	21.49	103	0.00	0.00		0		squad-1	2	bot-21
62924	bot-5	alpha	S39r-4420	score	-7.29	1.17	216	0.22	0.01	8.11	3	seek	squad-1	3	bot-21
62924	bot-14	alpha	A33r-R320	score	-8.38	19.82	181	0.00	0.00		0		squad-1	1	bot-21
62924	bot-16	alpha	S39m-43B0	score	-9.22	1.14	175	2.36	0.12	9.62	3	seek	squad-1	4	bot-21
62924	bot-21	alpha	E45rb3029	score+health	-2.75	14.48	195	5.82	0.18	5.56	2	flee	squad-1	0	bot-21
62924	bot-25	alpha	H45mm42B0	score	-1.94	15.15	107	0.00	0.00		0		squad-1	5	bot-21
62924	bot-27	bravo	A35r-3310	state	-8.75	-8.26	15	0.00	0.00		0		squad-8	0	bot-27
63024	bot-21	alpha	E45rb2029	ammo	-2.21	14.35	196	5.07	0.55	5.49	2	flee	squad-1	0	bot-21
63024	bot-27	bravo	F35r-3310	state	-8.75	-8.26	16	0.00	0.00		0		squad-8	0	bot-27
63040	bot-27	bravo	A35r-3310	state	-8.75	-8.26	16	0.00	0.00		0		squad-8	0	bot-27
63148	bot-27	bravo	F35r-3310	state	-8.75	-8.26	16	0.00	0.00		0		squad-8	0	bot-27
63148	bot-27	bravo	P35r-3310	state	-8.75	-8.26	16	0.00	0.00		0		squad-8	0	bot-27
63148	bot-21	alpha	D00r--000	state+tier+score+element+ammo+packs+latches	-2.07	14.86	196	0.00	0.53	4.96	1	flee	squad-1	0	bot-21
63169	bot-3	alpha	C35r-2312	score	-14.13	21.49	103	0.00	0.00		0		squad-1	1	
63169	bot-14	alpha	A45rbR320	tier+score+element	-8.38	19.82	181	0.00	0.00		0		squad-1	0	
63169	bot-25	alpha	H37m-42C0	tier+score+element+packs	-1.89	15.31	97	0.95	0.16		0		squad-1	4	
63169	bot-27	bravo	A35r-3310	state	-8.75	-8.26	16	0.00	0.00		0		squad-8	0	bot-27
63286	bot-25	alpha	H37m-42B0	packs	-1.91	15.35	121	0.05	0.05		0		squad-1	4	
63437	bot-18	bravo	P00r-3310	tick	15.38	18.03	168	2.41	1.99	1.98	1	packseek	squad-2	1	bot-17
63437	bot-25	alpha	H37m-43B0	health	-1.91	15.35	152	0.00	0.00		0		squad-1	4	
63470	bot-1	alpha	D00r--000	tick	-19.31	14.01	96	0.00	0.00	6.86	0		squad-1	-1	
63537	bot-17	bravo	C36r-4420	state+tier+score	10.76	18.15	273	2.26	1.71		8	patrolReentry	squad-2	0	bot-17
63537	bot-18	bravo	P36r-3310	tier+score	15.40	17.79	171	2.39	0.24	1.74	1	packseek	squad-2	1	bot-17
63553	bot-17	bravo	C00r-4422	tier+score+latches	10.91	18.14	282	4.62	0.15	9.34	5	cover	squad-2	0	bot-17
63553	bot-18	bravo	P00r-3310	tier+score	15.41	17.75	172	2.38	0.04	1.70	1	packseek	squad-2	1	bot-17
63774	bot-14	alpha	F45rb4320	state+ammo	-8.38	19.82	181	0.00	0.00		0		squad-1	0	
63791	bot-14	alpha	A45rb4320	state	-8.38	19.82	181	0.00	0.00		0		squad-1	0	
63823	bot-17	bravo	A00r-4420	state+latches	12.07	18.11	347	4.59	1.16	9.12	5	cover	squad-2	0	bot-17
63840	bot-17	bravo	A00r-442G	latches	12.07	18.12	344	0.15	0.01		0		squad-2	0	bot-17
63840	bot-28	alpha	S36r-4320	tick	-18.67	-5.11	212	1.66	1.33	3.35	1	seek	squad-10	0	bot-28
63896	bot-14	alpha	F45rb4320	state	-8.38	19.82	181	0.00	0.00		0		squad-1	0	
63915	bot-14	alpha	A45rb4320	state	-8.38	19.82	181	0.00	0.00		0		squad-1	0	
63937	bot-5	alpha	S39r-4420	tick	-7.04	1.19	236	0.46	0.25	8.32	3	seek	squad-1	2	
63937	bot-16	alpha	S39m-43B0	tick	-7.65	1.19	138	0.10	1.57	9.67	3	seek	squad-1	3	
64005	bot-18	bravo	P00r-3320	packs	15.49	16.78	192	1.08	0.97	5.03	2	squad	squad-2	1	bot-17
64005	bot-27	bravo	F35r-3310	state	-8.75	-8.26	1	0.00	0.00		0		squad-8	0	bot-27
64022	bot-3	alpha	C36r-2312	score	-14.13	21.49	103	0.00	0.00		0		squad-1	1	
64022	bot-14	alpha	E46rb4220	state+score+health	-8.38	19.82	181	0.00	0.00		0		squad-1	0	
64022	bot-25	alpha	H38m-43B0	score	-1.91	15.35	206	0.00	0.00		0		squad-1	4	
64022	bot-27	bravo	A35r-3310	state	-8.75	-8.26	1	0.00	0.00		0		squad-8	0	bot-27
64039	bot-14	alpha	E46rb4229	latches	-8.38	19.76	181	1.64	0.05	5.59	6	flee	squad-1	0	
64089	bot-17	bravo	S00r-4420	state+latches	12.07	18.12	344	0.00	0.00		0		squad-2	0	bot-17
64105	bot-25	alpha	M38m-43B0	state	-1.91	15.35	211	0.00	0.00		0		squad-1	4	
64122	bot-27	bravo	F35r-3310	state	-8.75	-8.26	1	0.00	0.00		0		squad-8	0	bot-27
64139	bot-3	alpha	C37r-2312	score	-14.13	21.49	103	0.00	0.00		0		squad-1	1	
64139	bot-14	alpha	E47rb4129	score+health	-8.39	19.60	181	1.63	0.17	5.49	6	flee	squad-1	0	
64139	bot-25	alpha	M39m-43B0	score	-1.91	15.36	215	0.25	0.00		0		squad-1	4	
64139	bot-27	bravo	A35r-3310	state	-8.75	-8.26	1	0.00	0.00		0		squad-8	0	bot-27
64207	bot-28	alpha	S35r-4320	score	-18.93	-5.50	212	1.11	0.47	2.88	1	seek	squad-10	0	bot-28
64241	bot-27	bravo	F35r-3310	state	-8.75	-8.26	1	0.00	0.00		0		squad-8	0	bot-27
64241	bot-27	bravo	F35r-2310	ammo	-8.75	-8.26	1	0.00	0.00		0		squad-8	0	bot-27
64257	bot-3	alpha	C38r-2312	score	-14.13	21.49	103	0.00	0.00		0		squad-1	1	
64257	bot-14	alpha	E48rb4029	score+health	-8.40	19.35	181	5.11	0.25	5.34	6	flee	squad-1	0	
64257	bot-27	bravo	A35r-2310	state	-8.75	-8.26	1	0.00	0.00		0		squad-8	0	bot-27
64324	bot-17	bravo	A00r-4420	state	12.02	18.12	295	0.00	0.06		0		squad-2	0	bot-17
64324	bot-28	alpha	S34r-4320	score	-18.99	-5.60	212	0.95	0.11	2.77	1	seek	squad-10	0	bot-28
64357	bot-27	bravo	F35r-2310	state	-8.75	-8.26	1	0.00	0.00		0		squad-8	0	bot-27
64357	bot-27	bravo	P35r-2310	state	-8.75	-8.26	1	0.00	0.00		0		squad-8	0	bot-27
64357	bot-14	alpha	D00r--000	state+tier+score+element+ammo+packs+latches	-8.43	18.81	181	0.00	0.53	5.05	6	flee	squad-1	0	
64384	bot-3	alpha	C39r-2312	score	-14.13	21.49	103	0.00	0.00		0		squad-1	1	
64384	bot-17	bravo	P00r-4420	state	12.02	18.12	285	0.00	0.00		0		squad-2	0	bot-17
64384	bot-27	bravo	C35r-2310	state	-8.75	-8.26	1	0.00	0.00		0		squad-8	0	bot-27
64409	bot-27	bravo	S35r-2310	state	-8.73	-8.23	6	1.20	0.03	8.65	2	cover	squad-8	0	bot-27
64440	bot-5	alpha	S38r-4420	score	-6.74	0.84	161	0.96	0.45	8.39	3	seek	squad-1	2	
64440	bot-28	alpha	S33r-4320	score	-19.05	-5.69	212	0.93	0.10	2.66	1	seek	squad-10	0	bot-28
64474	bot-1	alpha	D00r--000	tick	-19.31	14.01	96	0.00	0.00	6.86	0		squad-1	-1	
64490	bot-5	alpha	S37r-4420	score	-6.73	0.80	161	0.88	0.04	8.38	3	seek	squad-1	2	
64557	bot-18	bravo	S00r-3320	state	15.24	17.40	302	1.32	0.67	3.61	3	squad	squad-2	1	bot-17
64575	bot-5	alpha	S36r-4420	score	-6.71	0.73	165	0.94	0.08	8.36	3	seek	squad-1	2	
64575	bot-16	alpha	S38m-43B0	score	-7.42	1.13	160	0.20	0.24	9.63	2	seek	squad-1	0	
64575	bot-17	bravo	S00r-4420	state	12.02	18.13	275	0.26	0.00		0		squad-2	0	bot-17
64575	bot-28	alpha	S32r-4320	score	-19.11	-5.79	212	0.92	0.12	2.54	1	seek	squad-10	0	bot-28
64646	bot-3	alpha	C38r-2312	score	-14.13	21.49	103	0.00	0.00		0		squad-1	1	
64646	bot-5	alpha	S35r-4420	score	-6.69	0.66	167	0.95	0.07	8.34	3	seek	squad-1	2	
64646	bot-16	alpha	S37m-43B0	score	-7.43	1.13	178	0.26	0.02	9.63	2	seek	squad-1	0	
64670	bot-27	bravo	A35r-2310	state	-8.59	-7.89	23	2.33	0.37	23.14	3	seek	squad-8	0	bot-27
65059	bot-25	alpha	M39m-43C0	packs	-2.30	14.44	220	2.68	0.99	5.69	1	grenade	squad-1	0	bot-25
65192	bot-25	alpha	M39m-43D0	packs	-2.46	14.17	228	2.66	0.31	5.39	1	grenade	squad-1	0	bot-25
65293	bot-28	alpha	C32r-4320	state	-19.44	-6.37	212	1.03	0.67	1.87	1	seek	squad-10	0	bot-28
65324	bot-28	alpha	C32r-4322	latches	-19.45	-6.42	203	1.10	0.05	9.85	2	cover	squad-10	0	bot-28
65335	bot-27	bravo	A33r-2310	score	-8.59	-7.89	15	0.00	0.00		0		squad-8	0	bot-27
65385	bot-25	alpha	M39m-43E0	packs	-2.88	13.76	228	3.95	0.59	4.80	1	grenade	squad-1	0	bot-25
65487	bot-1	alpha	D00r--000	tick	-19.31	14.01	96	0.00	0.00	6.86	0		squad-1	-1	bot-25
65528	bot-27	bravo	F33r-2310	state	-8.59	-7.89	15	0.00	0.00		0		squad-8	0	bot-27
65548	bot-3	alpha	C39r-2312	score	-14.13	21.49	103	0.00	0.00		0		squad-1	1	bot-25
65548	bot-5	alpha	S36r-4420	score	-6.63	0.12	239	0.26	0.55	8.14	3	seek	squad-1	2	bot-25
65548	bot-16	alpha	S38m-43B0	score	-7.28	1.20	181	1.39	0.16	9.72	3	seek	squad-1	3	bot-25
65548	bot-25	alpha	E39m-42E0	state+health	-3.00	13.19	196	4.25	0.57		0		squad-1	0	bot-25
65548	bot-27	bravo	A33r-2310	state	-8.59	-7.89	15	0.00	0.00		0		squad-8	0	bot-27
65570	bot-18	bravo	S00r-3320	tick	14.24	17.85	271	2.26	1.09	22.19	5	seek	squad-2	1	bot-17
65592	bot-17	bravo	S00r-4420	tick	11.17	18.48	259	4.70	0.92	14.91	6	seek	squad-2	0	bot-17
65644	bot-27	bravo	F33r-2310	state	-8.59	-7.89	15	0.00	0.00		0		squad-8	0	bot-27
65661	bot-5	alpha	S37r-4420	score	-6.62	0.10	210	0.05	0.02	8.15	3	seek	squad-1	2	bot-25
65661	bot-16	alpha	S39m-43B0	score	-7.28	1.16	182	0.21	0.04	9.68	2	seek	squad-1	3	bot-25
65661	bot-25	alpha	E39m-41E0	health	-3.04	12.64	179	4.15	0.55	3.60	1	grenade	squad-1	0	bot-25
65661	bot-27	bravo	A33r-2310	state	-8.59	-7.89	15	0.00	0.00		0		squad-8	0	bot-27
65677	bot-28	alpha	S32r-4320	state+latches	-19.67	-7.21	197	4.30	0.82	9.03	2	cover	squad-10	0	bot-28
65677	bot-31	bravo	P00r-0410	initial	-9.45	-4.45	0	0.00			0			-1	
65677	bot-32	alpha	P00r-0410	initial	-20.45	-5.95	0	0.00			0			-1	
65694	bot-31	bravo	C33r-4410	state+tier+score+ammo	-9.45	-4.45	0	0.00	0.00		0		squad-8	1	bot-27
65694	bot-32	alpha	C32r-4410	state+tier+score+ammo	-20.45	-5.95	0	0.00	0.00		0		squad-10	1	bot-28
65712	bot-5	alpha	A37r-4420	state	-6.61	0.10	201	0.23	0.00	8.15	3	seek	squad-1	2	bot-25
65712	bot-31	bravo	C33r-4412	latches	-9.56	-4.55	0	4.53	0.15	7.98	1	cover	squad-8	1	bot-27
65712	bot-32	alpha	C32r-4412	latches	-20.44	-6.09	9	4.15	0.14	2.90	1	cover	squad-10	1	bot-28
65735	bot-32	alpha	S32r-4410	state+latches	-20.44	-6.09	9	4.15	0.00	2.90	1	cover	squad-10	1	bot-28
65761	bot-27	bravo	F33r-2310	state	-8.59	-7.89	15	0.00	0.00		0		squad-8	0	bot-27
65778	bot-5	alpha	A38r-442G	score+latches	-6.60	0.14	213	0.67	0.04		0		squad-1	2	bot-25
65778	bot-25	alpha	E39m-40E0	health	-3.05	12.19	178	3.71	0.46	3.14	1	grenade	squad-1	0	bot-25
65778	bot-27	bravo	A33r-2310	state	-8.59	-7.89	15	0.00	0.00		0		squad-8	0	bot-27
65778	bot-31	bravo	A33r-4410	state+latches	-9.73	-4.71	13	4.51	0.22	7.76	1	cover	squad-8	1	bot-27
65845	bot-5	alpha	C38r-442G	state	-6.60	0.15	213	0.17	0.01		0		squad-1	2	bot-25
65861	bot-5	alpha	C38r-442I	latches	-6.63	0.32	204	5.26	0.18	1.51	2	cover	squad-1	2	bot-25
65878	bot-27	bravo	F33r-2310	state	-8.59	-7.89	16	0.00	0.00		0		squad-8	0	bot-27
65878	bot-27	bravo	P33r-2310	state	-8.59	-7.89	16	0.00	0.00		0		squad-8	0	bot-27
65878	bot-25	alpha	D00m--0A0	state+tier+score+ammo+packs	-3.12	11.83	177	0.00	0.37	2.78	1	grenade	squad-1	0	bot-25
65878	bot-31	bravo	S33r-4410	state	-9.73	-4.71	22	0.00	0.00		0		squad-8	1	bot-27
65896	bot-5	alpha	C39r-442I	score	-6.66	0.50	195	5.26	0.18	1.40	2	cover	squad-1	2	
65896	bot-27	bravo	C33r-2310	state	-8.59	-7.89	16	0.00	0.00		0		squad-8	0	bot-27
65896	bot-27	bravo	C33r-R310	ammo	-8.58	-7.87	14	1.45	0.03	8.26	2	cover	squad-8	0	bot-27
65920	bot-27	bravo	S32r-R310	state+score	-8.58	-7.87	14	1.45	0.00	8.26	2	cover	squad-8	0	bot-27
65920	bot-31	bravo	S32r-4410	score	-9.69	-4.64	20	1.32	0.08	15.13	2	seek	squad-8	1	bot-27
66012	bot-5	alpha	C39r-4422	latches	-6.93	0.81	201	5.01	0.41	1.05	1	cover	squad-1	2	
66096	bot-28	alpha	C32r-4320	state	-19.92	-7.65	214	1.22	0.50	0.96	1	seek	squad-10	0	bot-28
66112	bot-28	alpha	C32r-4322	latches	-19.93	-7.70	207	1.42	0.05	8.49	2	cover	squad-10	0	bot-28
66285	bot-17	bravo	C32r-4420	state+tier+score	9.92	17.95	271	1.59	1.37	13.58	5	seek	squad-2	0	bot-17
66285	bot-18	bravo	S32r-3320	tier+score	12.62	17.90	272	2.35	1.62	20.57	5	seek	squad-2	1	bot-17
66306	bot-17	bravo	C32r-4422	latches	9.80	17.90	272	3.16	0.13	4.25	1	cover	squad-2	0	bot-17
66346	bot-3	alpha	S39r-2310	state+latches	-14.13	21.49	103	0.00	0.00		0		squad-1	1	
66470	bot-28	alpha	S32r-4320	state+latches	-20.15	-8.52	196	3.70	0.85	7.65	2	cover	squad-10	0	bot-28
66500	bot-1	alpha	D00r--000	tick	-19.31	14.01	96	0.00	0.00	6.86	0		squad-1	-1	
66564	bot-31	bravo	S34r-4410	score	-8.97	-3.48	19	2.41	1.36	13.79	2	seek	squad-8	1	bot-27
66664	bot-16	alpha	S39m-43B0	tick	-7.53	1.20	185	1.25	0.26	9.69	3	seek	squad-1	0	
66748	bot-32	alpha	S32r-4410	tick	-18.78	-4.58	45	1.38	2.24	25.78	5	seek	squad-10	1	bot-28
66882	bot-31	bravo	C34r-4410	state	-8.59	-2.86	18	2.41	0.72	13.09	2	seek	squad-8	1	bot-27
66898	bot-28	alpha	C32r-4320	state	-20.60	-8.48	269	1.37	0.45	0.84	1	seek	squad-10	0	bot-28
66898	bot-31	bravo	C34r-4412	latches	-8.69	-2.98	10	4.50	0.15	7.96	1	cover	squad-8	1	bot-27
66915	bot-28	alpha	C32r-4322	latches	-20.60	-8.53	263	1.13	0.05	7.54	2	cover	squad-10	0	bot-28
